P,456.8340,00.000000,-12.000000,10.000000,0,0,0
P,456.8560,00.000000,-244.698300,203.915300,0,0,0
P,456.8870,00.000000,-477.396600,397.830500,0,0,0
P,456.9230,00.528217,-12.000000,10.000000,0,0,0
P,456.9550,00.572430,-12.000000,10.000000,0,0,0
P,456.9880,00.129875,-12.000000,10.000000,0,0,0
P,457.0220,01.193572,-12.000000,10.000000,0,0,0
P,457.0550,01.600062,-12.000000,10.000000,0,0,0
P,457.0880,01.988503,-12.000000,10.000000,0,0,0
P,457.1220,02.485082,-12.000000,10.000000,0,0,0
P,457.1550,02.401870,-12.000000,10.000000,0,0,0
P,457.1880,02.553782,-12.000000,10.000000,0,0,0
P,457.2210,02.728284,-12.000000,10.000000,0,0,0
P,457.2550,02.864437,-12.000000,10.000000,0,0,0
P,457.2880,03.035893,-12.000000,10.000000,0,0,0
P,457.3220,03.226110,-12.000000,10.000000,0,0,0
P,457.3550,03.348857,-12.000000,10.000000,0,0,0
P,457.3880,03.524856,-12.000000,10.000000,0,0,0
P,457.4220,03.691501,-12.000000,10.000000,0,0,0
P,457.4550,03.833572,-12.000000,10.000000,0,0,0
P,457.4890,04.020006,-12.000000,10.000000,0,0,0
P,457.5220,04.176360,-12.000000,10.000000,0,0,0
P,457.5550,04.309593,-12.000000,10.000000,0,0,0
P,457.5880,04.480043,-12.000000,10.000000,0,0,0
P,457.6220,04.622259,-12.000000,10.000000,0,0,0
P,457.6550,04.785116,-12.000000,10.000000,0,0,0
P,457.6890,03.485472,-12.000000,10.000000,3.485472,-12,10
P,457.7220,05.153695,-12.000000,10.000000,3.485472,-12,10
P,457.7550,05.282889,-12.000000,10.000000,3.485472,-12,10
P,457.7880,05.415502,-12.000000,10.000000,3.485472,-12,10
P,457.8210,05.619759,-12.000000,10.000000,3.485472,-12,10
P,457.8570,05.817550,-12.000000,10.000000,3.485472,-12,10
P,457.8900,05.957777,-12.000000,10.000000,3.485472,-12,10
P,457.9230,06.125538,-12.000000,10.000000,3.485472,-12,10
P,457.9560,06.270289,-12.000000,10.000000,3.485472,-12,10
P,457.9900,04.922471,-12.000000,10.000000,4.922471,-12,10
P,458.0230,07.247925,-12.000000,10.000000,4.922471,-12,10
P,458.0570,07.428527,-12.000000,10.000000,4.922471,-12,10
P,458.0900,07.563678,-12.000000,10.000000,4.922471,-12,10
P,458.1230,07.066674,-12.000000,10.000000,4.922471,-12,10
P,458.1560,07.226527,-12.000000,10.000000,4.922471,-12,10
P,458.1900,07.416854,-12.000000,10.000000,4.922471,-12,10
P,458.2230,07.567057,-12.000000,10.000000,4.922471,-12,10
P,458.2560,06.204502,-12.000000,10.000000,6.204502,-12,10
P,458.2900,07.877247,-12.000000,10.000000,6.204502,-12,10
P,458.3240,08.054040,-12.000000,10.000000,6.204502,-12,10
P,458.3560,08.221292,-12.000000,10.000000,6.204502,-12,10
P,458.3900,06.845063,-12.000000,10.000000,6.845063,-12,10
P,458.4230,09.179420,-12.000000,10.000000,6.845063,-12,10
P,458.4560,07.105536,-12.000000,10.000000,7.105536,-12,10
P,458.4920,08.838883,-12.000000,10.000000,7.105536,-12,10
P,458.5230,09.010992,-12.000000,10.000000,7.105536,-12,10
P,458.5560,07.646591,-12.000000,10.000000,7.646591,-12,10
P,458.5900,09.308003,-12.000000,10.000000,7.646591,-12,10
P,458.6230,09.465643,-12.000000,10.000000,7.646591,-12,10
P,458.6560,09.647787,-12.000000,10.000000,7.646591,-12,10
P,458.6900,09.826477,-12.000000,10.000000,7.646591,-12,10
P,458.7230,09.960280,-12.000000,10.000000,7.646591,-12,10
P,458.7560,08.605803,-12.000000,10.000000,8.605803,-12,10
P,458.7910,10.289440,-12.000000,10.000000,8.605803,-12,10
P,458.8240,08.926509,-12.000000,10.000000,8.926509,-12,10
P,458.8570,10.608340,-12.000000,10.000000,8.926509,-12,10
P,458.8910,10.786660,-12.000000,10.000000,8.926509,-12,10
P,458.9240,10.922370,-12.000000,10.000000,8.926509,-12,10
P,458.9580,11.149110,-12.000000,10.000000,8.926509,-12,10
P,458.9970,11.412920,-12.000000,10.000000,8.926509,-12,10
P,459.0240,11.425450,-12.000000,10.000000,8.926509,-12,10
P,459.0570,10.046170,-12.000000,10.000000,10.04617,-12,10
P,459.0910,11.737920,-12.000000,10.000000,10.04617,-12,10
P,459.1240,11.902520,-12.000000,10.000000,10.04617,-12,10
P,459.1570,08.327927,-12.000000,10.000000,10.04617,-12,10
P,459.1900,10.690920,-12.000000,10.000000,10.69092,-12,10
P,459.2240,08.924031,-12.000000,10.000000,10.69092,-12,10
P,459.2570,08.570980,-12.000000,10.000000,10.69092,-12,10
P,459.2910,08.155041,-12.000000,10.000000,10.69092,-12,10
P,459.3240,07.587186,-12.000000,10.000000,10.69092,-12,10
P,459.3570,07.710750,-12.000000,10.000000,10.69092,-12,10
P,459.3910,07.561859,-12.000000,10.000000,10.69092,-12,10
P,459.4240,08.929435,-12.000000,10.000000,8.929435,-12,10
P,459.4570,07.260703,-12.000000,10.000000,8.929435,-12,10
P,459.4910,07.075985,-12.000000,10.000000,8.929435,-12,10
P,459.5240,06.917656,-12.000000,10.000000,8.929435,-12,10
P,459.5580,06.763722,-12.000000,10.000000,8.929435,-12,10
P,459.5900,08.722048,-12.000000,10.000000,8.722048,-12,10
P,459.6240,06.450916,-12.000000,10.000000,8.722048,-12,10
P,459.6570,06.314126,-12.000000,10.000000,8.722048,-12,10
P,459.6910,06.091091,-12.000000,10.000000,8.722048,-12,10
P,459.7240,05.963405,-12.000000,10.000000,8.722048,-12,10
P,459.7570,05.815973,-12.000000,10.000000,8.722048,-12,10
P,459.7910,05.635363,-12.000000,10.000000,8.722048,-12,10
P,459.8240,05.443205,-12.000000,10.000000,8.722048,-12,10
P,459.8570,05.336550,-12.000000,10.000000,8.722048,-12,10
P,459.8900,07.283339,-12.000000,10.000000,7.283339,-12,10
P,459.9240,04.366688,-12.000000,10.000000,7.283339,-12,10
