D,457.2210,1.165197,-12.000000,10.000000,4.803794,0.000000,0.000000,0.118000,15.869670,0.112000,0.000000,true,1.40000786,10.0,0.03809976577758789
D,457.2540,1.327154,-12.000000,10.000000,4.803796,0.000000,0.000000,0.117000,15.695170,0.112000,457.227000,true,1.5612728800000002,10.0,0.03172922134399414
D,457.2880,1.487245,-12.000000,10.000000,4.803792,0.000000,0.000000,0.117000,15.559020,0.113007,457.259000,true,1.72322992,10.0,0.033865928649902344
D,457.3210,1.645763,-12.000000,10.000000,4.803797,0.000000,0.000000,0.118000,15.387560,0.112000,457.293000,true,1.8833208399999999,10.0,0.031162261962890625
D,457.3550,1.806957,-12.000000,10.000000,4.803792,0.000000,0.000000,0.117000,15.197350,0.113007,457.325000,true,2.04183894,10.0,0.03270220756530762
D,457.3880,1.965297,-12.000000,10.000000,4.803795,0.000000,0.000000,0.117000,15.074600,0.112000,457.358000,true,2.2030328399999997,10.0,0.033742666244506836
D,457.4210,2.126205,-12.000000,10.000000,4.803795,0.000000,0.000000,0.118000,14.898600,0.112000,457.393000,true,2.3613729,10.0,0.03257632255554199
D,457.4550,2.286563,-12.000000,10.000000,4.803795,0.000000,0.000000,0.117000,14.731960,0.112976,457.426000,true,2.5222809,10.0,0.0329890251159668
D,457.4880,2.446095,-12.000000,10.000000,4.803804,0.000000,0.000000,0.118000,14.589880,0.113007,457.459000,true,2.6826389,10.0,0.03281140327453613
D,457.5210,2.606227,-12.000000,10.000000,4.803795,0.000000,0.000000,0.118000,14.403450,0.112000,457.493000,true,2.84217108,10.0,0.032210588455200195
D,457.5540,2.767368,-12.000000,10.000000,4.803802,0.000000,0.000000,0.117000,14.247090,0.112000,457.526000,true,3.0023029,10.0,0.03183770179748535
D,457.5880,2.926701,-12.000000,10.000000,4.803792,0.000000,0.000000,0.117000,14.113860,0.112000,457.558000,true,3.16344404,10.0,0.03268122673034668
D,457.6210,3.089396,-12.000000,10.000000,4.803799,0.000000,0.000000,0.117000,13.943410,0.112000,457.591000,true,3.32277684,10.0,0.03422880172729492
D,457.6540,3.252058,-12.000000,10.000000,4.803802,0.000000,0.000000,0.117000,13.801200,0.112000,457.626000,true,3.48547198,10.0,0.03267502784729004
D,457.7210,3.409457,-12.000000,10.000000,4.803800,0.000000,0.000000,0.151000,14.937980,0.145996,457.659000,true,3.74813404,10.0,0.03499197959899902
D,457.7210,3.566986,-12.000000,10.000000,4.803792,0.000000,0.000000,0.118000,14.937980,0.112000,457.659000,true,3.805533,10.0,0.002330303192138672
D,457.7540,3.725705,-12.000000,10.000000,4.803799,0.000000,0.000000,0.117000,13.269760,0.112000,457.727000,true,3.96306184,10.0,0.0312807559967041
D,457.7880,3.889569,-12.000000,10.000000,4.803801,0.000000,0.000000,0.117000,13.140560,0.112000,457.758000,true,4.1217809800000005,10.0,0.03204941749572754
D,457.8210,4.049716,-12.000000,10.000000,4.803793,0.000000,0.000000,0.118000,13.007950,0.112000,457.791000,true,4.28564502,10.0,0.03260993957519531
D,457.8560,4.206990,-12.000000,10.000000,4.803808,0.000000,0.000000,0.119000,12.803700,0.113983,457.825000,true,4.44579186,10.0,0.03480243682861328
D,457.8890,4.367375,-12.000000,10.000000,4.803786,0.000000,0.000000,0.119000,12.605900,0.114014,457.860000,true,4.60306616,10.0,0.03352236747741699
D,457.9230,4.526395,-12.000000,10.000000,4.803786,0.000000,0.000000,0.119000,12.465680,0.114014,457.894000,true,4.76345072,10.0,0.03233170509338379
D,457.9560,4.688081,-12.000000,10.000000,4.803789,0.000000,0.000000,0.119000,12.297920,0.113983,457.927000,true,4.92247072,10.0,0.03325295448303223
D,458.0230,4.847704,-12.000000,10.000000,4.803791,0.000000,0.000000,0.152000,13.500980,0.148010,457.961000,true,5.18415678,10.0,0.03560304641723633
D,458.0560,5.007943,-12.000000,10.000000,4.803795,0.000000,0.000000,0.153000,11.175530,0.147003,458.026000,true,5.34377982,10.0,0.0351560115814209
D,458.0890,5.168002,-12.000000,10.000000,4.803794,0.000000,0.000000,0.152000,10.994930,0.147003,458.062000,true,5.5040189,10.0,0.031679391860961914
D,458.1230,5.329300,-12.000000,10.000000,4.803787,0.000000,0.000000,0.152000,10.859780,0.147980,458.094000,true,5.664077880000001,10.0,0.03229522705078125
D,458.1230,5.488095,-12.000000,10.000000,4.803785,0.000000,0.000000,0.118000,10.859780,0.113983,458.094000,true,5.72537574,10.0,0.002251148223876953
D,458.1560,5.650830,-12.000000,10.000000,4.803802,0.000000,0.000000,0.119000,11.356780,0.114014,458.129000,true,5.8841707,10.0,0.031074047088623047
D,458.1890,5.808426,-12.000000,10.000000,4.803791,0.000000,0.000000,0.119000,11.196930,0.113983,458.160000,true,6.04690604,10.0,0.03251767158508301
D,458.2230,5.967361,-12.000000,10.000000,4.803789,0.000000,0.000000,0.119000,11.006600,0.113983,458.193000,true,6.20450182,10.0,0.03235197067260742
D,458.2890,6.129854,-12.000000,10.000000,4.803793,0.000000,0.000000,0.152000,12.218950,0.147003,458.226000,true,6.46343678,10.0,0.03733634948730469
D,458.2890,6.290875,-12.000000,10.000000,4.803784,0.000000,0.000000,0.119000,12.218950,0.114014,458.226000,true,6.52592986,10.0,0.0026433467864990234
D,458.3230,6.448987,-12.000000,10.000000,4.803794,0.000000,0.000000,0.119000,10.546210,0.113983,458.297000,true,6.68695068,10.0,0.030485153198242188
D,458.3560,6.609460,-12.000000,10.000000,4.803792,0.000000,0.000000,0.120000,10.369410,0.113983,458.328000,true,6.8450628799999995,10.0,0.031192302703857422
D,458.4230,6.768023,-12.000000,10.000000,4.803792,0.000000,0.000000,0.152000,11.578390,0.148010,458.359000,true,7.10553584,10.0,0.03483462333679199
D,458.4890,6.927843,-12.000000,10.000000,4.803794,0.000000,0.000000,0.186000,11.317920,0.180023,458.426000,true,7.3640988400000005,10.0,0.03608298301696777
D,458.4910,7.089809,-12.000000,10.000000,4.803788,0.000000,0.000000,0.152000,11.317920,0.148987,458.426000,true,7.52391888,10.0,0.002705812454223633
D,458.4910,7.250515,-12.000000,10.000000,4.803788,0.000000,0.000000,0.119000,11.317920,0.115997,458.426000,true,7.58588476,10.0,0.0023720264434814453
D,458.5230,7.409113,-12.000000,10.000000,4.803791,0.000000,0.000000,0.119000,9.584570,0.114014,458.499000,true,7.6465907600000005,10.0,0.027447938919067383
D,458.5890,7.568378,-12.000000,10.000000,4.803795,0.000000,0.000000,0.152000,10.776860,0.147003,458.527000,true,7.905188819999999,10.0,0.03647255897521973
D,458.5890,7.730882,-12.000000,10.000000,4.803787,0.000000,0.000000,0.119000,10.776860,0.113983,458.527000,true,7.9644539000000005,10.0,0.0026226043701171875
D,458.6230,7.890165,-12.000000,10.000000,4.803791,0.000000,0.000000,0.118000,9.115451,0.113983,458.596000,true,8.12695774,10.0,0.029933452606201172
D,458.6560,8.053385,-12.000000,10.000000,4.803782,0.000000,0.000000,0.120000,8.957810,0.114014,458.626000,true,8.28624082,10.0,0.03272294998168945
D,458.6900,8.209727,-12.000000,10.000000,4.803801,0.000000,0.000000,0.119000,8.775667,0.114990,458.660000,true,7.853385,10.0,0.03508114814758301
D,458.7230,8.370157,-12.000000,10.000000,4.803801,0.000000,0.000000,0.119000,8.596977,0.113983,458.695000,true,8.605803020000002,10.0,0.030506134033203125
D,458.7900,8.530433,-12.000000,10.000000,4.803802,0.000000,0.000000,0.153000,9.817650,0.148010,458.726000,true,8.866233020000001,10.0,0.03734707832336426
D,458.7900,8.693393,-12.000000,10.000000,4.803819,0.000000,0.000000,0.120000,9.817650,0.114014,458.726000,true,8.926509040000001,10.0,0.0021958351135253906
D,458.8570,8.851451,-12.000000,10.000000,4.803796,0.000000,0.000000,0.153000,9.496946,0.147980,458.797000,true,9.18946938,10.0,0.036160945892333984
D,458.8570,9.010707,-12.000000,10.000000,4.803802,0.000000,0.000000,0.119000,9.496946,0.114990,458.797000,true,9.24752692,10.0,0.002400636672973633
D,458.8900,9.170516,-12.000000,10.000000,4.803815,0.000000,0.000000,0.120000,7.815115,0.114014,458.863000,true,9.40678304,10.0,0.030055522918701172
D,458.9240,9.334848,-12.000000,10.000000,4.803792,0.000000,0.000000,0.120000,7.636792,0.115021,458.894000,true,9.5665923,10.0,0.03370022773742676
D,458.9570,9.491849,-12.000000,10.000000,4.803818,0.000000,0.000000,0.121000,7.501090,0.114990,458.928000,true,9.134848,10.0,0.033502817153930664
D,458.9970,9.650097,-12.000000,10.000000,4.803784,0.000000,0.000000,0.126000,7.274343,0.122009,458.962000,true,9.98792536,10.0,0.0395352840423584
D,459.0240,9.810016,-12.000000,10.000000,4.803809,0.000000,0.000000,0.120000,7.010529,0.114990,459.002000,true,10.046172680000002,10.0,0.02441096305847168
