D,963.9900,1.064424,-12.000000,10.000000,4.803797,0.000000,0.000000,0.110000,16.558650,0.104981,0.000000,true,0.906703,10.2,0.039496660232543945
D,963.9910,1.227531,-12.000000,10.000000,4.803794,0.000000,0.000000,0.076000,16.558650,0.071045,0.000000,true,1.2765560343559643,10.084852813742385,0.0021576881408691406
D,964.0240,1.392217,-12.000000,10.000000,4.803793,0.000000,0.000000,0.077000,16.422240,0.071960,964.001000,true,1.4396630343559642,10.0,0.026737213134765625
D,964.0570,1.544711,-12.000000,10.000000,4.803795,0.000000,0.000000,0.077000,16.245950,0.072021,964.028000,true,1.6043490343559643,10.0,0.03265786170959473
D,964.0910,1.706338,-12.000000,10.000000,4.803792,0.000000,0.000000,0.077000,16.060240,0.072998,964.061000,true,1.7568430343559642,10.0,0.03244280815124512
D,964.1250,1.864981,-12.000000,10.000000,4.803793,0.000000,0.000000,0.078000,15.923960,0.072998,964.094000,true,1.9184700343559642,10.0,0.03343844413757324
D,964.1580,2.026498,-12.000000,10.000000,4.803794,0.000000,0.000000,0.078000,15.741290,0.072998,964.128000,true,2.077113034355964,10.0,0.033188819885253906
D,964.1910,2.186597,-12.000000,10.000000,4.803799,0.000000,0.000000,0.078000,15.587640,0.071960,964.162000,true,2.2386300343559644,10.0,0.03204512596130371
D,964.2250,2.348628,-12.000000,10.000000,4.803802,0.000000,0.000000,0.077000,15.423690,0.072998,964.195000,true,2.398729034355964,10.0,0.03489089012145996
D,964.2580,2.510944,-12.000000,10.000000,4.803791,0.000000,0.000000,0.078000,15.282730,0.072998,964.230000,true,2.5607600343559644,10.0,0.030208110809326172
D,964.2910,2.667623,-12.000000,10.000000,4.803798,0.000000,0.000000,0.078000,15.105340,0.072998,964.261000,true,2.723076034355964,10.0,0.03438282012939453
D,964.3250,2.827029,-12.000000,10.000000,4.803804,0.000000,0.000000,0.077000,14.933090,0.072998,964.296000,true,2.879755034355964,10.084852813742385,0.031770944595336914
D,964.3580,2.988706,-12.000000,10.000000,4.803798,0.000000,0.000000,0.078000,14.797380,0.072998,964.328000,true,3.0391610343559643,10.084852813742385,0.03375601768493652
D,964.3910,3.149023,-12.000000,10.000000,4.803796,0.000000,0.000000,0.078000,14.625860,0.072021,964.362000,true,3.2008380343559644,10.084852813742385,0.032784461975097656
D,964.4250,3.307467,-12.000000,10.000000,4.803800,0.000000,0.000000,0.078000,14.461860,0.072998,964.396000,true,3.3611550343559644,10.084852813742385,0.032449960708618164
D,964.4580,3.466219,-12.000000,10.000000,4.803793,0.000000,0.000000,0.077000,14.298240,0.072998,964.428000,true,3.519599034355964,10.084852813742385,0.03211784362792969
D,964.4910,3.625986,-12.000000,10.000000,4.803801,0.000000,0.000000,0.078000,14.156420,0.072998,964.461000,true,3.6783510343559644,10.084852813742385,0.03236865997314453
D,964.5250,3.787013,-12.000000,10.000000,4.803796,0.000000,0.000000,0.078000,13.983390,0.072998,964.494000,true,3.8381180343559644,10.084852813742385,0.03463482856750488
D,964.5580,3.948795,-12.000000,10.000000,4.803798,0.000000,0.000000,0.078000,13.825800,0.072998,964.529000,true,3.9991450343559642,10.084852813742385,0.0323948860168457
D,964.5910,4.106498,-12.000000,10.025710,4.806018,0.000000,0.783609,0.078000,14.116510,0.072021,964.562000,true,4.160927034355964,10.084852813742385,0.03376960754394531
D,964.6250,4.214444,-12.000000,10.073480,3.161417,0.000000,1.398833,0.078000,13.993710,0.072998,964.596000,true,4.318630034355964,10.115152946871193,0.0309450626373291
D,964.6580,4.324850,-12.000000,10.139820,3.367207,0.000000,2.023541,0.077000,13.858300,0.072998,964.628000,true,4.41909369623731,10.199836386871192,0.0331113338470459
D,964.6910,4.439073,-12.000000,10.227620,3.379977,0.000000,2.597970,0.078000,13.698420,0.072998,964.662000,true,4.533615496237309,10.303658866871194,0.032196998596191406
D,964.7250,4.550172,-12.000000,10.331810,3.392470,0.000000,3.181489,0.078000,13.508030,0.072998,964.694000,true,4.6480938962373095,10.416391613742386,0.03317523002624512
D,964.7580,4.663539,-12.000000,10.446570,3.397676,0.000000,3.439535,0.078000,13.296320,0.072998,964.728000,true,4.759442756237309,10.53686113623731,0.032853126525878906
D,964.7910,4.778137,-12.000000,10.561170,3.396813,0.000000,3.396799,0.078000,13.105550,0.072021,964.761000,true,4.87291387623731,10.65678205623731,0.033438920974731445
D,964.8240,4.892700,-12.000000,10.675740,3.396785,0.000000,3.396799,0.077000,12.948200,0.071960,964.795000,true,4.98749461623731,10.77052733623731,0.03215312957763672
D,964.8580,5.005354,-12.000000,10.788390,3.396773,0.000000,3.396802,0.077000,12.790990,0.072998,964.828000,true,5.102057056237309,10.885097336237308,0.03357076644897461
