D,982.7790,0.000000,-12.000000,10.000000,0.000000,-18630.650000,15525.540000,0.000000,0.000000,true
D,982.8000,0.000000,-12.000000,10.000000,0.000000,-18630.650000,15525.540000,0.000000,9.981882,false
D,982.8310,0.000000,-12.000000,10.000000,0.000000,-18630.650000,15525.540000,0.000000,9.981882,false
D,982.8660,0.035933,-12.000000,10.000000,1.740593,0.000000,0.000000,0.080000,9.981882,true
D,982.8990,0.035933,-12.000000,10.000000,1.740593,0.000000,0.000000,0.080000,17.978470,false
D,982.9320,0.194224,-12.000000,10.000000,0.087426,0.000000,0.000000,0.090000,17.920450,true
D,982.9660,0.459844,-12.000000,10.000000,4.366503,0.000000,0.000000,0.057000,18.216250,true
D,983.0000,0.459844,-12.000000,10.000000,4.366503,0.000000,0.000000,0.057000,17.501950,false
D,983.0330,0.632596,-12.000000,10.000000,5.140491,0.000000,0.000000,0.090000,17.356400,true
D,983.0660,0.794371,-12.000000,10.000000,4.803794,0.000000,0.000000,0.090000,16.708720,true
D,983.1060,0.953550,-12.000000,10.000000,4.803795,0.000000,0.000000,0.090000,16.619030,true
D,983.1330,1.114762,-12.000000,10.000000,4.803792,0.000000,0.000000,0.090000,16.450430,true
D,983.1660,1.114762,-12.000000,10.000000,4.803792,0.000000,0.000000,0.090000,16.296620,false
D,983.2000,1.439590,-12.000000,10.000000,4.803792,0.000000,0.000000,0.089000,16.136500,true
D,983.2330,1.599914,-12.000000,10.000000,4.803797,0.000000,0.000000,0.089000,15.995800,true
D,983.2670,1.759746,-12.000000,10.000000,4.803792,0.000000,0.000000,0.090000,15.825950,true
D,983.3010,1.919811,-12.000000,10.000000,4.803794,0.000000,0.000000,0.085000,15.646630,true
D,983.3340,2.247080,-12.000000,10.000000,4.803799,0.000000,0.000000,0.055000,15.574510,true
D,983.3670,2.407429,-12.000000,10.000000,4.803799,0.000000,0.000000,0.057000,15.662880,true
D,983.4010,2.407429,-12.000000,10.000000,4.803799,0.000000,0.000000,0.057000,15.508420,false
D,983.4360,2.565671,-12.000000,10.000000,4.803801,0.000000,0.000000,0.090000,15.348300,true
D,983.4690,2.724849,-12.000000,10.000000,4.803793,0.000000,0.000000,0.091000,14.834830,true
D,983.5030,2.885437,-12.000000,10.000000,4.803803,0.000000,0.000000,0.091000,14.661200,true
D,983.5360,3.049044,-12.000000,10.000000,4.803794,0.000000,0.000000,0.090000,14.505880,true
D,983.5700,3.208704,-12.000000,10.000000,4.803801,0.000000,0.000000,0.091000,14.370820,true
D,983.6030,3.369561,-12.000000,10.000000,4.803794,0.000000,0.000000,0.091000,14.179150,true
D,983.6360,3.530104,-12.000000,10.000000,4.803799,0.000000,0.000000,0.090000,14.022760,true
D,983.6700,3.689004,-12.000000,10.000000,4.803798,0.000000,0.000000,0.091000,13.878860,true
D,983.7030,3.849624,-12.000000,10.000000,4.803796,0.000000,0.000000,0.091000,13.695990,true
D,983.7360,4.009501,-12.000000,10.000000,4.803803,0.000000,0.000000,0.090000,13.541810,true
D,983.7700,4.169999,-12.000000,10.000000,4.803795,0.000000,0.000000,0.091000,13.397040,true
D,983.8030,4.329692,-12.000000,10.000000,4.803786,0.000000,0.000000,0.091000,13.220990,true
D,983.8360,4.650224,-12.000000,10.000000,4.803789,0.000000,0.000000,0.057000,13.058300,true
D,983.8700,4.810372,-12.000000,10.000000,4.803786,0.000000,0.000000,0.058000,13.263700,true
D,983.9030,4.810372,-12.000000,10.000000,4.803786,0.000000,0.000000,0.058000,13.092100,false
D,983.9370,4.971255,-12.000000,10.000000,4.803795,0.000000,0.000000,0.091000,12.931970,true
D,983.9710,5.134002,-12.000000,10.000000,4.803783,0.000000,0.000000,0.091000,12.421160,true
D,984.0050,5.296704,-12.000000,10.000000,4.803793,0.000000,0.000000,0.092000,12.265220,true
D,984.0380,5.455873,-12.000000,10.000000,4.803788,0.000000,0.000000,0.091000,12.084560,true
D,984.0720,5.455873,-12.000000,10.000000,4.803788,0.000000,0.000000,0.091000,11.930150,false
D,984.1050,5.938651,-12.000000,10.000000,4.803788,0.000000,0.000000,0.058000,11.770020,true
D,984.1380,5.938651,-12.000000,10.000000,4.803788,0.000000,0.000000,0.058000,11.963900,false
D,984.1730,6.099752,-12.000000,10.000000,4.803790,0.000000,0.000000,0.091000,11.803780,true
D,984.2050,6.260663,-12.000000,10.000000,4.803789,0.000000,0.000000,0.091000,11.293470,true
D,984.2390,6.421553,-12.000000,10.000000,4.803794,0.000000,0.000000,0.091000,11.131860,true
D,984.2730,6.582039,-12.000000,10.000000,4.803798,0.000000,0.000000,0.092000,10.970880,true
D,984.3060,6.742011,-12.000000,10.000000,4.803782,0.000000,0.000000,0.091000,10.790940,true
D,984.3400,6.904419,-12.000000,10.000000,4.803801,0.000000,0.000000,0.092000,10.647020,true
D,984.3730,7.065964,-12.000000,10.000000,4.803792,0.000000,0.000000,0.091000,10.475760,true
D,984.4060,7.227298,-12.000000,10.000000,4.803782,0.000000,0.000000,0.091000,10.328880,true
D,984.4420,7.388273,-12.000000,10.000000,4.803789,0.000000,0.000000,0.092000,10.166780,true
D,984.4750,7.711046,-12.000000,10.000000,4.803792,0.000000,0.000000,0.059000,9.986561,true
D,984.5090,7.870365,-12.000000,10.000000,4.803798,0.000000,0.000000,0.058000,10.181150,true
D,984.5420,7.870365,-12.000000,10.000000,4.803798,0.000000,0.000000,0.058000,10.030840,false
D,984.5760,8.031704,-12.000000,10.000000,4.803794,0.000000,0.000000,0.093000,9.870712,true
D,984.6090,8.193830,-12.000000,10.000000,4.803792,0.000000,0.000000,0.092000,9.326462,true
D,984.6430,8.354483,-12.000000,10.000000,4.803803,0.000000,0.000000,0.093000,9.185307,true
D,984.6760,8.515739,-12.000000,10.000000,4.803799,0.000000,0.000000,0.092000,9.001040,true
D,984.7090,8.675601,-12.000000,10.000000,4.803792,0.000000,0.000000,0.092000,8.860149,true
D,984.7420,8.838094,-12.000000,10.000000,4.803825,0.000000,0.000000,0.092000,8.695004,true
D,984.7770,8.998623,-12.000000,10.000000,4.803788,0.000000,0.000000,0.093000,8.542393,true
D,984.8100,9.159185,-12.000000,10.000000,4.803823,0.000000,0.000000,0.092000,8.356422,true
D,984.8430,9.321063,-12.000000,10.000000,4.803804,0.000000,0.000000,0.091000,8.214077,true
D,984.8770,9.482778,-12.000000,10.000000,4.803812,0.000000,0.000000,0.092000,8.074993,true
D,984.9100,9.642852,-12.000000,10.000000,4.803802,0.000000,0.000000,0.092000,7.894821,true
D,984.9440,9.963113,-12.000000,10.000000,4.803816,0.000000,0.000000,0.059000,7.728561,true
D,984.9780,10.125070,-12.000000,10.000000,4.803788,0.000000,0.000000,0.059000,7.925298,true
D,985.0120,10.288560,-12.000000,10.000000,4.803819,0.000000,0.000000,0.059000,7.766964,true
D,985.0460,10.288560,-12.000000,10.000000,4.803819,0.000000,0.000000,0.059000,7.605800,false
D,985.0790,10.122960,-12.000000,10.000000,-4.977703,0.000000,0.000000,0.092000,25.404330,true
D,985.1120,10.048060,-12.000000,10.000000,-2.187197,0.000000,0.000000,0.092000,23.458330,true
D,985.1450,9.946695,-12.000000,10.000000,-3.025754,0.000000,0.000000,0.092000,24.003100,true
D,985.1790,9.663317,-12.000000,10.000000,-4.648624,0.000000,0.000000,0.058000,23.712650,true
D,985.2130,9.479944,-12.000000,10.000000,-5.404611,0.000000,0.000000,0.059000,23.585140,true
D,985.2460,9.321511,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.058000,23.310370,true
D,985.2790,9.161533,-12.000000,10.000000,-4.803824,0.000000,0.000000,0.059000,23.224450,true
D,985.3130,9.161533,-12.000000,10.000000,-4.803824,0.000000,0.000000,0.059000,23.053590,false
D,985.3470,9.000450,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.093000,22.893460,true
D,985.3800,8.838490,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.092000,22.360720,true
D,985.4140,8.679209,-12.000000,10.000000,-4.803807,0.000000,0.000000,0.093000,22.220100,true
D,985.4480,8.518848,-12.000000,10.000000,-4.803811,0.000000,0.000000,0.094000,22.032470,true
D,985.4810,8.358990,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.093000,21.858060,true
D,985.5150,8.197827,-12.000000,10.000000,-4.803805,0.000000,0.000000,0.094000,21.714520,true
D,985.5480,7.874272,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.060000,21.540210,true
D,985.5820,7.713151,-12.000000,10.000000,-4.803785,0.000000,0.000000,0.060000,21.756020,true
D,985.6150,7.713151,-12.000000,10.000000,-4.803785,0.000000,0.000000,0.060000,21.593660,false
D,985.6480,7.553274,-12.000000,10.000000,-4.803789,0.000000,0.000000,0.092000,21.433540,true
D,985.6820,7.391500,-12.000000,10.000000,-4.803799,0.000000,0.000000,0.093000,20.927030,true
D,985.7160,7.231523,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.094000,20.754410,true
D,985.7500,6.911030,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.060000,20.569220,true
D,985.7830,6.747900,-12.000000,10.000000,-4.803799,0.000000,0.000000,0.060000,20.790660,true
D,985.8160,6.747900,-12.000000,10.000000,-4.803799,0.000000,0.000000,0.060000,20.631590,false
D,985.8500,6.586970,-12.000000,10.000000,-4.803785,0.000000,0.000000,0.093000,20.471460,true
D,985.8840,6.259734,-12.000000,10.000000,-4.803784,0.000000,0.000000,0.060000,19.946660,true
D,985.9170,6.102542,-12.000000,10.000000,-4.803797,0.000000,0.000000,0.059000,20.146130,true
D,985.9510,6.102542,-12.000000,10.000000,-4.803797,0.000000,0.000000,0.059000,19.990150,false
D,985.9840,5.939504,-12.000000,10.000000,-4.803791,0.000000,0.000000,0.092000,19.830020,true
D,986.0170,5.777395,-12.000000,10.000000,-4.803782,0.000000,0.000000,0.092000,19.325100,true
D,986.0510,5.617170,-12.000000,10.000000,-4.803798,0.000000,0.000000,0.092000,19.159560,true
D,986.0840,5.455176,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.091000,18.992250,true
D,986.1180,5.126703,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.058000,18.854750,true
D,986.1510,4.969496,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.057000,19.039480,true
D,986.1840,4.969496,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.057000,18.883760,false
D,986.2180,4.805852,-12.000000,10.000000,-4.803785,0.000000,0.000000,0.091000,18.723640,true
D,986.2510,4.645942,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.090000,18.211380,true
D,986.2840,4.483746,-12.000000,10.000000,-4.803791,0.000000,0.000000,0.090000,18.055690,true
D,986.3180,4.322537,-12.000000,10.000000,-4.803781,0.000000,0.000000,0.090000,17.901740,true
D,986.3510,4.160928,-12.000000,10.000000,-4.803792,0.000000,0.000000,0.089000,17.737000,true
D,986.3840,4.002183,-12.000000,10.000000,-4.803782,0.000000,0.000000,0.090000,17.594410,true
D,986.4180,3.841460,-12.000000,10.000000,-4.803802,0.000000,0.000000,0.090000,17.407650,true
D,986.4520,3.680820,-12.000000,10.000000,-4.803799,0.000000,0.000000,0.090000,17.254160,true
D,986.4850,3.520580,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.090000,17.093230,true
D,986.5190,3.359352,-12.000000,10.000000,-4.803798,0.000000,0.000000,0.090000,16.931540,true
D,986.5520,3.196086,-12.000000,10.000000,-4.803804,0.000000,0.000000,0.089000,16.773880,true
D,986.5870,3.035285,-12.000000,10.000000,-4.803792,0.000000,0.000000,0.090000,16.635300,true
D,986.6200,2.875080,-12.000000,10.000000,-4.803802,0.000000,0.000000,0.090000,16.448270,true
D,986.6540,2.713675,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.090000,16.285910,true
D,986.6860,2.554298,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.091000,16.128840,true
D,986.7200,2.394093,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.090000,15.944190,true
D,986.7530,2.073263,-12.000000,10.000000,-4.803792,0.000000,0.000000,0.057000,15.804920,true
D,986.7870,1.913048,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.057000,15.990920,true
D,986.8200,1.913048,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.057000,15.831790,false
D,986.8550,1.752720,-12.000000,10.000000,-4.803792,0.000000,0.000000,0.092000,15.671670,true
D,986.8880,1.592839,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.092000,15.128190,true
D,986.9220,1.432699,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.092000,14.966610,true
D,986.9550,1.271891,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.092000,14.807460,true
D,986.9890,1.111517,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.092000,14.649180,true
D,987.0230,0.787874,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.059000,14.487160,true
D,987.0560,0.628067,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.059000,14.684350,true
D,987.0910,0.467373,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.061000,14.519850,true
D,987.1240,0.467373,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.061000,14.333710,false
D,987.1570,0.307874,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.094000,14.173580,true
D,987.1910,0.143763,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.094000,13.643660,true
D,987.2250,-0.012474,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.095000,13.497520,true
D,987.2580,-0.332936,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.061000,13.291200,true
D,987.2920,-0.332936,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.061000,13.533010,false
D,987.3250,-0.494967,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.093000,13.372880,true
D,987.3590,-0.661551,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.093000,12.868930,true
D,987.3920,-0.822120,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.093000,12.719180,true
D,987.4260,-0.984820,-12.000000,10.000000,-4.803794,0.000000,0.000000,0.093000,12.536170,true
D,987.4590,-1.144683,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.093000,12.381610,true
D,987.4930,-1.306628,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.093000,12.210860,true
D,987.5270,-1.629025,-12.000000,10.000000,-4.803792,0.000000,0.000000,0.060000,12.056940,true
D,987.5600,-1.788626,-12.000000,10.000000,-4.803796,0.000000,0.000000,0.060000,12.252930,true
D,987.5930,-1.949851,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.059000,12.089430,true
D,987.6270,-1.949851,-12.000000,10.000000,-4.803795,0.000000,0.000000,0.059000,11.944150,false
D,987.6600,-2.110839,-12.000000,10.000000,-4.803793,0.000000,0.000000,0.092000,11.784020,true
D,987.6940,-2.272454,-12.000000,10.000000,-4.803798,0.000000,0.000000,0.093000,11.267130,true
D,987.7280,-2.432639,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.094000,11.089850,true
D,987.7620,-2.593871,-12.000000,10.000000,-4.803797,0.000000,0.000000,0.094000,10.905880,true
D,987.7950,-2.754733,-12.000000,10.000000,-4.803800,0.000000,0.000000,0.093000,10.748790,true
