2929.7730,0.000000,-12.000000,10.000000,0,0.000000,-12.000000,10.000000
2929.7970,0.000000,-12.000000,10.000000,0,0.000000,-12.000000,10.000000
2929.8290,0.321709,-12.000000,10.000000,0.066,0.034631,-12.000000,10.000000
2929.8620,0.377551,-12.000000,10.000000,0.066,0.034631,-12.000000,10.000000
2929.8950,0.098908,-12.000000,10.000000,0.075,0.169498,-12.000000,10.000000
2929.9290,0.796575,-12.000000,10.000000,0.075,0.282264,-12.000000,10.000000
2929.9620,0.798224,-12.000000,10.000000,0.075,0.417540,-12.000000,10.000000
2929.9960,1.012214,-12.000000,10.000000,0.075,0.579949,-12.000000,10.000000
2930.0290,1.095599,-12.000000,10.000000,0.075,0.742947,-12.000000,10.000000
2930.0620,1.258725,-12.000000,10.000000,0.075,0.898440,-12.000000,10.000000
2930.0950,1.419028,-12.000000,10.000000,0.075,1.058743,-12.000000,10.000000
2930.1290,1.579298,-12.000000,10.000000,0.075,1.219014,-12.000000,10.000000
2930.1620,1.738661,-12.000000,10.000000,0.075,1.378376,-12.000000,10.000000
2930.1950,1.902815,-12.000000,10.000000,0.075,1.542531,-12.000000,10.000000
2930.2340,2.060014,-12.000000,10.000000,0.075,1.699730,-12.000000,10.000000
2930.2620,2.220359,-12.000000,10.000000,0.075,1.860074,-12.000000,10.000000
2930.2960,2.380495,-12.000000,10.000000,0.075,2.020210,-12.000000,10.000000
2930.3290,2.541685,-12.000000,10.000000,0.042,2.339926,-12.000000,10.000000
2930.3620,2.701812,-12.000000,10.000000,0.042,2.339926,-12.000000,10.000000
2930.3950,2.827169,-12.000000,10.000000,0.068,2.500510,-12.000000,10.000000
2930.4290,3.057964,-12.000000,10.000000,0.075,2.697679,-12.000000,10.000000
2930.4620,3.218091,-12.000000,10.000000,0.075,2.697679,-12.000000,10.000000
2930.4950,3.345336,-12.000000,10.000000,0.075,2.985050,-12.000000,10.000000
2930.5290,3.502667,-12.000000,10.000000,0.075,3.142383,-12.000000,10.000000
2930.5620,3.663253,-12.000000,10.000000,0.042,3.461494,-12.000000,10.000000
2930.5960,3.823380,-12.000000,10.000000,0.042,3.461494,-12.000000,10.000000
2930.6290,3.981046,-12.000000,10.000000,0.075,3.620761,-12.000000,10.000000
2930.6620,4.141883,-12.000000,10.000000,0.075,3.781599,-12.000000,10.000000
2930.6960,4.304121,-12.000000,10.000000,0.075,3.943836,-12.000000,10.000000
2930.7290,4.526965,-12.000000,10.092340,0.075,4.103817,-12.000000,10.025330
2930.7620,4.543155,-12.000000,10.217550,0.075,4.208739,-12.000000,10.071240
