1821.098000,0.000000,10.000000,0.000000,0.000000
1821.183000,0.026793,10.000000,0.000000,0.000000
1821.220000,0.080380,10.000000,2.681919,0.000000
1821.253000,0.160759,10.000000,2.767451,0.000000
1821.287000,0.267932,10.000000,3.754436,0.000000
1821.321000,0.401899,10.000000,4.523800,0.000000
1821.349000,0.562025,10.000000,5.235027,0.000000
1821.383000,0.722152,10.000000,4.751074,0.000000
1821.416000,0.882278,10.000000,4.761753,0.000000
1821.450000,1.042404,10.000000,4.854062,0.000000
1821.484000,1.202531,10.000000,4.859824,0.000000
1821.517000,1.362657,10.000000,4.793621,0.000000
1821.549000,1.522783,10.000000,4.797828,0.000000
1821.583000,1.682909,10.000000,4.695380,0.000000
1821.617000,1.843036,10.000000,4.844628,0.000000
1821.649000,2.003162,10.000000,4.855497,0.000000
1821.683000,2.163289,10.000000,4.801050,0.000000
1821.716000,2.323415,10.000000,4.808726,0.000000
1821.756000,2.483541,10.000000,4.747962,0.000000
1821.796000,2.643668,10.000000,4.753871,0.000000
1821.820000,2.803794,10.000000,3.528307,0.000000
1821.852000,2.963921,10.000000,5.795550,0.000000
1821.891000,3.124047,10.000000,4.722100,0.000000
1821.916000,3.284174,10.000000,4.834157,0.000000
1821.950000,3.444300,10.000000,4.839323,0.000000
1821.983000,3.604427,10.000000,4.866768,0.000000
1822.016000,3.764553,10.000000,4.808327,0.000000
1822.049000,3.924680,10.000000,4.710917,0.000000
1822.083000,4.084806,10.000000,4.868340,0.000000
1822.116000,4.244932,10.000000,4.706750,0.000000
1822.150000,4.405058,10.000000,4.779598,0.000000
1822.183000,4.565185,10.000000,4.942867,0.000000
1822.216000,4.725311,10.000000,4.704937,0.000000
1822.252000,4.885437,10.000000,4.837702,0.000000
1822.283000,5.045563,10.000000,4.750123,0.000000
1822.320000,5.205689,10.000000,4.847472,0.000000
1822.355000,5.365816,10.000000,4.837962,0.000000
1822.385000,5.525942,10.000000,4.864996,0.000000
1822.416000,5.686068,10.000000,4.808066,0.000000
1822.449000,5.846194,10.000000,4.617117,0.000000
1822.483000,6.006320,10.000000,4.936934,0.000000
1822.516000,6.166447,10.000000,4.694164,0.000000
1822.549000,6.326573,10.000000,4.925535,0.000000
1822.583000,6.486699,10.000000,4.781221,0.000000
1822.616000,6.646825,10.000000,4.772960,0.000000
1822.649000,6.806952,10.000000,4.789855,0.000000
1822.683000,6.967078,10.000000,4.762168,0.000000
1822.716000,7.127204,10.000000,4.926780,0.000000
1822.750000,7.287330,10.000000,4.756472,0.000000
1822.783000,7.447456,10.000000,4.854470,0.000000
1822.816000,7.607583,10.000000,4.753276,0.000000
1822.850000,7.767709,10.000000,4.741682,0.000000
1822.883000,7.927835,10.000000,4.803675,0.000000
1822.916000,8.087961,10.000000,4.892412,0.000000
1822.950000,8.248088,10.000000,4.796296,0.000000
1822.984000,8.408215,10.000000,4.742328,0.000000
1823.016000,8.568341,10.000000,4.806163,0.000000
1823.050000,8.728468,10.000000,4.865480,0.000000
1823.083000,8.888595,10.000000,4.763273,0.000000
1823.117000,9.048721,10.000000,4.838310,0.000000
1823.149000,9.208848,10.000000,4.813336,0.000000
1823.183000,9.368975,10.000000,4.780379,0.000000
1823.218000,9.529101,10.000000,4.770471,0.000000
1823.257000,9.689228,10.000000,4.820776,0.000000
1823.283000,9.849355,10.000000,4.787834,0.000000
1823.316000,10.009480,10.000000,4.782951,0.000000
