P,792.0220,00.000000,-12.000000,10.000000,0,0,0
P,792.0440,00.000000,-12.000000,10.000000,0,0,0
P,792.0750,00.000000,-12.000000,10.000000,0,0,0
P,792.1090,00.173888,-12.000000,10.000000,0,0,0
P,792.1420,00.245817,-12.000000,10.000000,0,0,0
P,792.1750,00.296172,-12.000000,10.000000,0,0,0
P,792.2090,00.447781,-12.000000,10.000000,0,0,0
P,792.2420,00.616303,-12.000000,10.000000,0,0,0
P,792.2750,00.815574,-12.000000,10.000000,0,0,0
P,792.3090,00.966400,-12.000000,10.000000,0,0,0
P,792.3420,01.119575,-12.000000,10.000000,0,0,0
P,792.3750,01.280014,-12.000000,10.000000,0,0,0
P,792.4090,01.440228,-12.000000,10.000000,0,0,0
P,792.4420,01.603050,-12.000000,10.000000,0,0,0
P,792.4750,01.762734,-12.000000,10.000000,0,0,0
P,792.5090,01.627694,-12.000000,10.042430,1.627694,-12,10.04243
P,792.5420,02.250401,-12.000000,10.000000,1.627694,-12,10.04243
P,792.5750,02.241459,-12.000000,10.000000,1.627694,-12,10.04243
P,792.6090,02.408161,-12.000000,10.000000,1.627694,-12,10.04243
P,792.6420,02.561802,-12.000000,10.000000,1.627694,-12,10.04243
P,792.6750,02.728529,-12.000000,10.000000,1.627694,-12,10.04243
P,792.7090,02.880492,-12.000000,10.000000,1.627694,-12,10.04243
P,792.7420,03.045313,-12.000000,10.000000,1.627694,-12,10.04243
P,792.7750,03.203477,-12.000000,10.000000,1.627694,-12,10.04243
P,792.8090,03.371373,-12.000000,10.000000,1.627694,-12,10.04243
P,792.8420,03.227047,-12.000000,10.042430,3.227047,-12,10.04243
P,792.8750,03.852026,-12.000000,10.000000,3.227047,-12,10.04243
P,792.9090,04.020833,-12.000000,10.000000,3.227047,-12,10.04243
P,792.9420,04.183709,-12.000000,10.000000,3.227047,-12,10.04243
P,792.9750,04.163005,-12.000000,10.000000,3.227047,-12,10.04243
P,793.0090,04.301114,-12.000000,10.063630,3.227047,-12,10.04243
P,793.0420,04.324427,-12.000000,10.133650,3.227047,-12,10.04243
P,793.0750,04.456981,-12.000000,10.224140,3.227047,-12,10.04243
P,793.1090,04.569982,-12.000000,10.333350,3.227047,-12,10.04243
P,793.1420,04.685585,-12.000000,10.463080,3.227047,-12,10.04243
P,793.1750,04.796731,-12.000000,10.584230,3.227047,-12,10.04243
P,793.2090,04.913317,-12.000000,10.696350,3.227047,-12,10.04243
