527.640517,0.059021
527.666691,0.061035
527.699666,0.061951
527.732957,0.065979
527.766809,0.067017
527.800016,0.067017
527.832824,0.065979
527.866154,0.065979
527.899571,0.033997
527.933762,0.067993
527.96621,0.067017
527.999862,0.065002
528.03499,0.068970
528.074062,0.065979
528.100509,0.065002
528.133744,0.067017
528.168709,0.069031
528.200262,0.036987
528.235554,0.071960
528.266697,0.065979
528.29964,0.064026
528.333913,0.067017
528.366544,0.067017
528.399837,0.065979
528.433379,0.033997
528.466573,0.067017
528.500006,0.066040
528.533172,0.067017
528.566152,0.066956
528.600079,0.067017
528.633257,0.067993
528.67546,0.041992
528.700371,0.035034
528.732809,0.067017
528.766281,0.065979
528.803566,0.070984
528.840511,0.074036
528.869307,0.066040
528.902568,0.061951
528.935678,0.065979
528.971404,0.036011
529.00043,0.065002
529.033535,0.062012
529.068637,0.067993
529.101823,0.067993
529.133098,0.064026
529.166575,0.065002
529.199896,0.066956
529.232847,0.065979
529.266325,0.067017
529.299601,0.067017
529.332821,0.066956
529.36622,0.067017
529.4044,0.072021
529.440875,0.036011
529.466538,0.062012
529.499861,0.059021
529.532733,0.049988
529.573693,0.057007
529.599663,0.083008
529.641175,0.087036
529.666544,0.077026
529.700146,0.082947
529.733381,0.050964
529.766225,0.049988
529.799951,0.049988
529.836308,0.054016
529.874213,0.054016
529.899608,0.041992
529.939165,0.055969
529.971573,0.052979
529.999417,0.080994
530.033178,0.049988
530.068507,0.085999
530.099887,0.049988
530.133006,0.046021
530.16686,0.049988
530.19969,0.049988
530.233145,0.049011
530.269926,0.052002
530.300192,0.082031
530.333055,0.048950
530.367962,0.083984
530.399774,0.083008
530.433253,0.083008
530.468749,0.052002
530.499681,0.050049
530.5334,0.050049
530.570503,0.054016
530.599901,0.049988
530.633131,0.050049
530.670376,0.053955
530.699634,0.046997
530.73301,0.080017
530.772453,0.088989
530.799572,0.083008
530.833361,0.049988
530.873534,0.057007
530.900277,0.049011
530.933081,0.049011
530.966291,0.049988
531.000093,0.083008
531.033559,0.050049
531.073767,0.057007
531.099598,0.083008
531.133289,0.081970
531.166418,0.084045
531.199634,0.082947
531.233309,0.050964
531.266588,0.049988
531.299828,0.044983
531.334088,0.051025
531.366606,0.050049
531.400009,0.046997
531.433031,0.049988
531.46631,0.049988
531.50003,0.046021
531.536444,0.052002
531.567017,0.081970
531.599668,0.046997
531.634508,0.052002
531.667248,0.049988
531.700166,0.046997
531.733404,0.049988
531.766403,0.049988
531.799997,0.044983
531.834292,0.050964
531.866182,0.083008
531.900107,0.083008
531.933363,0.080994
531.96643,0.049988
532.000107,0.045044
532.033658,0.050049
532.068048,0.049988
532.099844,0.049988
532.132858,0.050049
532.16752,0.049988
532.199739,0.049988
532.233421,0.083984
532.266401,0.083984
532.299599,0.082031
532.333417,0.049988
532.367093,0.050049
532.399762,0.049988
532.433298,0.049988
532.467078,0.049988
532.499881,0.050049
532.533341,0.050049
532.566573,0.049988
532.601234,0.052002
532.633078,0.083008
532.667406,0.083984
532.699819,0.049988
532.73347,0.049988
532.768978,0.052002
532.799646,0.049988
532.833069,0.048950
532.867257,0.049988
532.899717,0.049988
532.93299,0.049011
532.967678,0.083984
532.99988,0.080994
533.033016,0.083008
533.067965,0.084045
533.099893,0.049988
533.133032,0.049011
533.167247,0.049988
533.200371,0.051025
533.233234,0.049988
533.266453,0.049988
533.300107,0.049011
533.333176,0.049988
533.366486,0.083008
533.400023,0.083008
533.433066,0.049011
533.466481,0.049988
533.500004,0.049011
533.533258,0.050049
533.566583,0.049988
533.599883,0.049011
533.633511,0.049988
533.666526,0.049988
533.699786,0.049988
533.734005,0.083984
533.766448,0.083008
533.799846,0.049988
533.834288,0.050964
533.866563,0.050049
533.900032,0.049011
533.934205,0.049988
533.966753,0.049988
534.000166,0.049011
534.033316,0.050049
534.066639,0.049988
534.100188,0.083984
534.133915,0.076965
534.167163,0.049011
534.199829,0.048950
534.233143,0.049011
534.266436,0.049988
534.302475,0.052979
534.334481,0.050964
534.366695,0.050049
534.400237,0.050049
534.433315,0.049988
534.466441,0.083008
534.500211,0.083008
534.533038,0.083008
534.566941,0.083008
534.599842,0.047974
534.633366,0.049011
534.666266,0.049988
534.699704,0.048950
534.737326,0.054016
534.768012,0.051025
534.800178,0.049988
534.833362,0.049988
534.866739,0.083008
534.899794,0.083008
534.933105,0.083008
534.96714,0.049988
535.000433,0.051025
535.033172,0.084045
535.066519,0.049988
535.10024,0.049011
535.133297,0.049988
535.170644,0.053955
535.202183,0.052002
535.233423,0.049988
535.266563,0.083008
535.300004,0.082031
535.333263,0.049988
535.366552,0.050049
535.400026,0.049011
535.433457,0.050964
535.467037,0.046997
535.499924,0.049011
535.533352,0.050049
535.566524,0.048950
535.599906,0.081970
535.636139,0.085999
535.667588,0.083984
535.700103,0.082947
535.733431,0.049988
535.766593,0.049988
535.800042,0.049988
535.833244,0.049988
535.866801,0.050049
535.900297,0.044983
535.933464,0.047974
535.966551,0.049988
536.000114,0.083008
536.033244,0.083008
536.066588,0.049988
536.099639,0.049011
536.13351,0.049988
536.166981,0.049988
536.200502,0.046997
536.233591,0.049988
536.268277,0.052002
536.299903,0.049988
536.333147,0.048950
536.366649,0.083008
536.400036,0.081970
536.433639,0.083984
536.466627,0.046021
536.500126,0.050049
536.534033,0.051025
536.566657,0.049988
536.600275,0.049988
536.633501,0.049988
536.666698,0.049988
536.700667,0.049988
536.733708,0.082947
536.767193,0.077026
536.800413,0.083008
536.833111,0.048950
536.866674,0.050049
536.900015,0.049011
536.93335,0.049988
536.966637,0.049988
537.000123,0.083008
537.033615,0.051025
537.066737,0.049988
537.103642,0.054016
537.133309,0.049988
537.166635,0.083008
537.200205,0.048950
537.2337,0.048950
537.266729,0.046997
537.30029,0.050964
537.334109,0.049988
537.366496,0.050049
537.399989,0.049011
537.433409,0.083008
537.466499,0.049011
537.500242,0.083008
537.533908,0.083008
537.56688,0.080994
537.600136,0.049988
537.637946,0.054016
537.666544,0.049988
537.700118,0.048950
537.73336,0.049988
537.767224,0.049988
537.799972,0.048035
537.833688,0.049988
537.8669,0.050049
537.903928,0.087036
537.933405,0.083984
537.966747,0.049988
538.00017,0.049011
538.033937,0.050049
538.067064,0.048950
538.100192,0.050964
538.133635,0.049988
538.170665,0.053955
538.199904,0.048950
538.233326,0.082947
538.266788,0.083008
538.30042,0.049988
538.334313,0.049011
538.366831,0.050049
538.400432,0.050049
538.436675,0.052979
538.466695,0.049988
538.500071,0.049011
538.533432,0.050049
538.566611,0.049988
538.600718,0.083984
538.63406,0.051025
538.667062,0.084045
538.704892,0.087952
538.733706,0.082947
538.766846,0.049011
538.800125,0.049011
538.833732,0.049988
538.866714,0.049011
538.900116,0.049988
538.933566,0.049988
538.97048,0.053955
539.000079,0.083008
539.033458,0.083008
539.066868,0.083008
539.10084,0.049988
539.133931,0.047974
539.16671,0.049988
539.200263,0.049988
539.237267,0.054016
539.266781,0.049988
539.29994,0.049011
539.333519,0.049988
539.367364,0.049988
539.400467,0.083008
539.433616,0.081970
539.466859,0.049988
539.503387,0.052979
539.533281,0.050049
539.566664,0.048950
539.600111,0.049011
539.634222,0.049988
539.666784,0.048035
539.700105,0.049988
539.733474,0.083984
539.770301,0.088013
539.800028,0.083008
539.833411,0.049988
539.866675,0.049011
539.900529,0.050049
539.934093,0.049988
539.966894,0.049988
540.000387,0.049988
540.036376,0.085999
540.06667,0.049988
540.100019,0.049011
540.133515,0.083008
540.16687,0.083008
540.200791,0.049988
540.233606,0.050964
540.267637,0.051025
540.304584,0.054993
540.333411,0.049988
540.36664,0.049011
540.400329,0.050049
540.433824,0.049988
540.466882,0.083008
540.500216,0.083008
540.533589,0.083008
540.568775,0.085022
540.600511,0.049988
540.633793,0.049988
540.667165,0.050964
540.700913,0.049988
540.734252,0.049011
540.767148,0.044006
540.800385,0.049988
540.835521,0.052002
540.866651,0.083008
540.900185,0.049011
540.933486,0.049988
540.966869,0.049988
541.000568,0.049988
541.033427,0.050049
541.066781,0.049988
541.103941,0.054016
541.133474,0.049988
541.166839,0.049011
541.200211,0.049011
541.234363,0.081970
541.267175,0.084045
541.300297,0.083008
541.333493,0.049988
541.368957,0.050964
541.400372,0.050049
541.433274,0.049011
541.46691,0.049988
541.500774,0.049988
541.534506,0.051025
541.567001,0.049988
541.600411,0.083984
541.636707,0.085999
541.666743,0.083008
541.700166,0.083984
541.733472,0.048950
541.76706,0.049011
541.800198,0.049988
541.833518,0.049988
541.867044,0.050049
541.902892,0.052002
541.93357,0.049988
541.96681,0.049011
542.00014,0.048035
542.034007,0.050049
542.067542,0.084045
542.100314,0.049988
542.133768,0.049988
542.17086,0.053955
542.200133,0.049988
542.233367,0.048950
542.266983,0.049988
542.300546,0.049988
542.333816,0.049988
542.367065,0.083008
542.400493,0.079041
542.435602,0.085022
542.466853,0.049988
542.500075,0.049011
542.533577,0.050049
542.56724,0.051025
542.600656,0.049988
542.634021,0.046021
542.66736,0.050964
542.702621,0.052002
542.733856,0.082947
542.767309,0.084045
542.800397,0.081970
542.833608,0.049988
542.867255,0.051025
542.90048,0.046997
542.933969,0.049988
542.967241,0.050964
543.000114,0.049011
543.033649,0.050049
543.067173,0.048950
543.100446,0.082947
543.133857,0.083008
543.167625,0.083984
543.200637,0.080017
543.234462,0.051025
543.266954,0.049988
543.30021,0.049988
543.333532,0.049011
543.366775,0.050049
543.400886,0.050049
543.433815,0.045959
543.467573,0.050964
543.501386,0.084961
543.533724,0.083008
543.566968,0.083008
543.600342,0.049988
543.63362,0.049988
543.667372,0.049988
543.700293,0.046997
543.734507,0.049988
543.768044,0.050049
543.800335,0.049988
543.833537,0.049011
543.866851,0.082031
543.900567,0.050049
543.933946,0.049988
543.967186,0.046997
544.000704,0.049988
544.0338,0.050049
544.071568,0.054993
544.100258,0.049988
544.133678,0.049988
544.167216,0.050964
544.200334,0.049988
544.234947,0.083984
544.26754,0.080017
544.300943,0.083984
544.333717,0.049988
544.36701,0.049011
544.400299,0.050049
544.433943,0.049988
544.467299,0.049988
544.500536,0.046997
544.534219,0.050049
544.567175,0.048950
544.607421,0.089966
544.633997,0.083008
544.667315,0.083008
544.700859,0.083008
544.734427,0.049988
544.767525,0.046021
544.800533,0.049988
544.833731,0.049988
544.871458,0.054993
544.900581,0.050049
544.933758,0.049988
544.967063,0.049011
545.000888,0.049988
545.034835,0.083984
545.067281,0.083008
545.10062,0.049988
545.137813,0.054016
545.16696,0.049011
545.200665,0.049011
545.233563,0.049988
545.267674,0.050049
545.301091,0.047974
545.333871,0.049988
545.367292,0.083984
545.403935,0.053040
545.433686,0.049988
545.467027,0.049011
545.500319,0.049011
545.534543,0.051025
545.567956,0.049011
545.600844,0.049988
545.633996,0.049988
545.666938,0.049011
545.700412,0.049988
545.73365,0.082947
545.767191,0.083008
545.801339,0.084045
545.835171,0.049011
545.867247,0.049988
545.900473,0.050049
545.937447,0.054016
545.967001,0.049011
546.000522,0.049988
546.033818,0.050049
546.067679,0.049988
546.100788,0.082947
546.133721,0.049988
546.167151,0.083008
546.200375,0.049988
546.233774,0.049988
546.267181,0.050049
546.300471,0.049988
546.333853,0.049011
546.367107,0.046021
546.400735,0.050049
546.434079,0.049988
546.470921,0.086975
546.500369,0.083008
546.533655,0.083008
546.567004,0.083008
546.601146,0.049988
546.633988,0.047974
546.667806,0.049988
546.70106,0.049988
