2481.311000,0.000000,10.000000,NaN,NaN
2481.341000,0.026793,10.000000,NaN,NaN
2481.355000,0.080380,10.000000,0.401898,0.000000
2481.388000,0.160759,10.000000,1.607595,0.000000
2481.422000,0.267932,10.000000,2.411395,0.000000
2481.472000,0.401899,10.000000,3.215196,0.000000
2481.488000,0.562025,10.000000,4.018995,0.000000
2481.537000,0.722152,10.000000,4.803795,0.000000
2481.571000,0.882278,10.000000,4.803794,0.000000
2481.604000,1.042404,10.000000,4.803794,0.000000
2481.638000,1.202531,10.000000,4.803794,0.000000
2481.671000,1.362657,10.000000,4.803794,0.000000
2481.707000,1.522783,10.000000,4.803794,0.000000
2481.724000,1.682909,10.000000,4.803794,0.000000
2481.771000,1.843036,10.000000,4.803794,0.000000
2481.810000,2.003162,10.000000,4.803794,0.000000
2481.824000,2.163289,10.000000,4.803794,0.000000
2481.858000,2.323415,10.000000,4.803798,0.000000
2481.890000,2.483541,10.000000,4.803798,0.000000
2481.941000,2.643668,10.000000,4.803798,0.000000
2481.959000,2.803794,10.000000,4.803798,0.000000
2481.990000,2.963921,10.000000,4.803798,0.000000
2482.027000,3.124047,10.000000,4.803798,0.000000
2482.073000,3.284174,10.000000,4.803798,0.000000
2482.090000,3.444300,10.000000,4.803798,0.000000
2482.127000,3.604427,10.000000,4.803798,0.000000
2482.158000,3.764553,10.000000,4.803798,0.000000
2482.204000,3.924680,10.000000,4.803798,0.000000
2482.237000,4.084806,10.000000,4.803798,0.000000
2482.271000,4.244932,10.000000,4.803798,0.000000
2482.304000,4.405058,10.000000,4.803791,0.000000
2482.340000,4.565185,10.000000,4.803791,0.000000
2482.372000,4.725311,10.000000,4.803791,0.000000
2482.404000,4.885437,10.000000,4.803791,0.000000
2482.437000,5.045563,10.000000,4.803791,0.000000
2482.470000,5.205689,10.000000,4.803791,0.000000
2482.504000,5.365816,10.000000,4.803791,0.000000
2482.537000,5.525942,10.000000,4.803791,0.000000
2482.571000,5.686068,10.000000,4.803791,0.000000
2482.604000,5.846194,10.000000,4.803791,0.000000
2482.638000,6.006320,10.000000,4.803791,0.000000
2482.671000,6.166447,10.000000,4.803791,0.000000
2482.704000,6.326573,10.000000,4.803791,0.000000
2482.738000,6.486699,10.000000,4.803791,0.000000
2482.770000,6.646825,10.000000,4.803791,0.000000
2482.804000,6.806952,10.000000,4.803791,0.000000
2482.837000,6.967078,10.000000,4.803791,0.000000
2482.871000,7.127204,10.000000,4.803791,0.000000
2482.904000,7.287330,10.000000,4.803791,0.000000
2482.937000,7.447456,10.000000,4.803791,0.000000
2482.971000,7.607583,10.000000,4.803791,0.000000
2483.004000,7.767709,10.000000,4.803791,0.000000
2483.037000,7.927835,10.000000,4.803791,0.000000
2483.070000,8.087961,10.000000,4.803791,0.000000
2483.104000,8.248088,10.000000,4.803791,0.000000
2483.138000,8.408215,10.000000,4.803805,0.000000
2483.171000,8.568341,10.000000,4.803805,0.000000
2483.204000,8.728468,10.000000,4.803805,0.000000
2483.238000,8.888595,10.000000,4.803805,0.000000
2483.271000,9.048721,10.000000,4.803805,0.000000
2483.305000,9.208848,10.000000,4.803805,0.000000
2483.337000,9.368975,10.000000,4.803805,0.000000
2483.371000,9.529101,10.000000,4.803805,0.000000
2483.404000,9.689228,10.000000,4.803805,0.000000
2483.438000,9.849355,10.000000,4.803805,0.000000
2483.471000,10.009480,10.000000,4.803805,0.000000
2483.505000,10.169610,10.000000,4.803805,0.000000
2483.538000,10.142810,10.000000,4.803805,0.000000
2483.571000,10.089230,10.000000,-0.803805,0.000000
2483.604000,10.008850,10.000000,-1.607582,0.000000
2483.637000,9.901676,10.000000,-2.411387,0.000000
2483.671000,9.767710,10.000000,-3.215192,0.000000
2483.704000,9.607583,10.000000,-4.018997,0.000000
2483.737000,9.447456,10.000000,-4.803805,0.000000
2483.770000,9.287330,10.000000,-4.803805,0.000000
2483.804000,9.127203,10.000000,-4.803805,0.000000
2483.837000,8.967076,10.000000,-4.803805,0.000000
2483.871000,8.806950,10.000000,-4.803805,0.000000
2483.904000,8.646823,10.000000,-4.803805,0.000000
2483.937000,8.486696,10.000000,-4.803805,0.000000
2483.970000,8.326570,10.000000,-4.803805,0.000000
2484.004000,8.166443,10.000000,-4.803805,0.000000
2484.038000,8.006316,10.000000,-4.803805,0.000000
2484.071000,7.846190,10.000000,-4.803805,0.000000
2484.104000,7.686064,10.000000,-4.803791,0.000000
2484.138000,7.525938,10.000000,-4.803791,0.000000
2484.171000,7.365811,10.000000,-4.803791,0.000000
2484.204000,7.205685,10.000000,-4.803791,0.000000
2484.238000,7.045559,10.000000,-4.803791,0.000000
2484.271000,6.885433,10.000000,-4.803791,0.000000
2484.304000,6.725307,10.000000,-4.803791,0.000000
2484.338000,6.565180,10.000000,-4.803791,0.000000
2484.370000,6.405054,10.000000,-4.803791,0.000000
2484.393000,6.244928,10.000000,-4.803791,0.000000
2484.437000,6.084802,10.000000,-Infinity,NaN
2484.474000,5.924675,10.000000,-4.803791,0.000000
2484.494000,5.764549,10.000000,-4.803791,0.000000
2484.537000,5.604423,10.000000,-Infinity,NaN
2484.575000,5.444297,10.000000,-4.803791,0.000000
2484.604000,5.284171,10.000000,-4.803791,0.000000
2484.638000,5.124044,10.000000,-4.803791,0.000000
2484.675000,4.963918,10.000000,-4.803791,0.000000
2484.692000,4.803792,10.000000,-4.803791,0.000000
2484.737000,4.643666,10.000000,-Infinity,NaN
2484.755000,4.483540,10.000000,-Infinity,NaN
2484.804000,4.323413,10.000000,-Infinity,NaN
