1034.0310,0.000000,-12.000000,10.000000,0,1034.031,0.000000,-12.000000,10.000000
1034.0560,0.160151,-12.000000,10.000000,0.075,0.003051758,0.034407,-12.000000,10.000000
1034.0870,0.216037,-12.000000,10.000000,0.075,0.03405762,0.034407,-12.000000,10.000000
1034.1210,0.197306,-12.000000,10.000000,0.086,0,0.190158,-12.000000,10.000000
1034.1550,0.612491,-12.000000,10.000000,0.087,0,0.307212,-12.000000,10.000000
1034.1880,0.828314,-12.000000,10.000000,0.087,0,0.453502,-12.000000,10.000000
1034.2220,1.063240,-12.000000,10.000000,0.087,0,0.618046,-12.000000,10.000000
1034.2560,1.196999,-12.000000,10.000000,0.087,0,0.779069,-12.000000,10.000000
1034.2880,1.358061,-12.000000,10.000000,0.087,0,0.940131,-12.000000,10.000000
1034.3220,1.519014,-12.000000,10.000000,0.087,0,1.101084,-12.000000,10.000000
1034.3550,1.678753,-12.000000,10.000000,0.087,0,1.260823,-12.000000,10.000000
1034.3890,1.838958,-12.000000,10.000000,0.087,0,1.421027,-12.000000,10.000000
1034.4220,1.998973,-12.000000,10.000000,0.087,0,1.581043,-12.000000,10.000000
1034.4560,2.160437,-12.000000,10.000000,0.087,0,1.742507,-12.000000,10.000000
1034.4890,2.320548,-12.000000,10.000000,0.087,0,1.902618,-12.000000,10.000000
1034.5230,2.480847,-12.000000,10.000000,0.087,0,2.062917,-12.000000,10.000000
1034.5560,2.639046,-12.000000,10.000000,0.086,0,2.225919,-12.000000,10.000000
1034.5890,2.803288,-12.000000,10.000000,0.087,0,2.385357,-12.000000,10.000000
1034.6220,2.960125,-12.000000,10.000000,0.086,0,2.546998,-12.000000,10.000000
1034.6560,3.120414,-12.000000,10.000000,0.086,0,2.707288,-12.000000,10.000000
1034.6890,3.280541,-12.000000,10.000000,0.086,0.03295898,2.707288,-12.000000,10.000000
1034.7230,3.440748,-12.000000,10.000000,0.119,0,2.869096,-12.000000,10.000000
1034.7550,3.598814,-12.000000,10.000000,0.085,0,3.190492,-12.000000,10.000000
1034.7900,3.760104,-12.000000,10.000000,0.085,0,3.351781,-12.000000,10.000000
1034.8230,3.927353,-12.000000,10.000000,0.086,0,3.514226,-12.000000,10.000000
1034.8560,4.087337,-12.000000,10.000000,0.086,0,3.674211,-12.000000,10.000000
1034.8900,4.243470,-12.000000,10.000000,0.085,0,3.835147,-12.000000,10.000000
1034.9230,4.404821,-12.000000,10.000000,0.085,0,3.996498,-12.000000,10.000000
1034.9560,4.565760,-12.000000,10.000000,0.085,0,4.157437,-12.000000,10.000000
1034.9900,4.725847,-12.000000,10.000000,0.085,0,4.317524,-12.000000,10.000000
1035.0240,4.887033,-12.000000,10.000000,0.085,0,4.478711,-12.000000,10.000000
1035.0570,5.054248,-12.000000,10.000000,0.086,0,4.641123,-12.000000,10.000000
1035.0910,5.210721,-12.000000,10.000000,0.085,0,4.802399,-12.000000,10.000000
1035.1240,5.373749,-12.000000,10.000000,0.086,0,4.960622,-12.000000,10.000000
1035.1570,5.529147,-12.000000,10.000000,0.085,0,5.120825,-12.000000,10.000000
1035.1910,5.695580,-12.000000,10.000000,0.086,0,5.282454,-12.000000,10.000000
1035.2240,5.852317,-12.000000,10.000000,0.085,0,5.443995,-12.000000,10.000000
1035.2580,6.017467,-12.000000,10.000000,0.086,0,5.604342,-12.000000,10.000000
