237.160,00.021877,-12.000000,10.000000,00.882280,00.000000,00.000000
237.230,00.021877,-12.000000,10.000000,00.882280,00.000000,00.000000
237.231,00.061400,-12.000000,10.000000,01.764560,00.000000,00.000000
237.242,00.081311,-12.000000,10.000000,01.764560,00.000000,00.000000
237.260,00.141213,-12.000000,10.000000,02.646840,00.000000,00.000000
237.276,00.212534,-12.000000,10.000000,03.529120,00.000000,00.000000
237.293,00.295077,-12.000000,10.000000,04.411400,00.000000,00.000000
237.309,00.377829,-12.000000,10.000000,04.882280,00.000000,00.000000
237.326,00.460253,-12.000000,10.000000,04.882280,00.000000,00.000000
237.343,00.541405,-12.000000,10.000000,04.882280,00.000000,00.000000
237.360,00.624221,-12.000000,10.000000,04.882280,00.000000,00.000000
237.377,00.707512,-12.000000,10.000000,04.882280,00.000000,00.000000
237.393,00.787181,-12.000000,10.000000,04.882280,00.000000,00.000000
237.410,00.871065,-12.000000,10.000000,04.882280,00.000000,00.000000
237.427,00.951184,-12.000000,10.000000,04.882280,00.000000,00.000000
237.446,01.044426,-12.000000,10.000000,04.882280,00.000000,00.000000
237.461,01.114897,-12.000000,10.000000,04.882280,00.000000,00.000000
237.481,01.217309,-12.000000,10.000000,04.882280,00.000000,00.000000
237.498,01.299198,-12.000000,10.000000,04.882280,00.000000,00.000000
237.516,01.386258,-12.000000,10.000000,04.882280,00.000000,00.000000
237.525,01.433831,-12.000000,10.000000,04.882280,00.000000,00.000000
237.542,01.515187,-12.000000,10.000000,04.882280,00.000000,00.000000
237.562,01.611530,-12.000000,10.000000,04.882280,00.000000,00.000000
237.585,01.720995,-12.000000,10.000000,04.882280,00.000000,00.000000
237.593,01.762215,-12.000000,10.000000,04.882280,00.000000,00.000000
237.610,01.844604,-12.000000,10.000000,04.882280,00.000000,00.000000
237.629,01.938071,-12.000000,10.000000,04.882280,00.000000,00.000000
237.649,02.036777,-12.000000,10.000000,04.882280,00.000000,00.000000
237.669,02.129974,-12.000000,10.000000,04.882280,00.000000,00.000000
237.676,02.168704,-12.000000,10.000000,04.882280,00.000000,00.000000
237.695,02.259192,-12.000000,10.000000,04.882280,00.000000,00.000000
237.712,02.342510,-12.000000,10.000000,04.882280,00.000000,00.000000
237.728,02.421121,-12.000000,10.000000,04.882280,00.000000,00.000000
237.742,02.492975,-12.000000,10.000000,04.882280,00.000000,00.000000
237.764,02.595311,-12.000000,10.000000,04.882280,00.000000,00.000000
237.779,02.671681,-12.000000,10.000000,04.882280,00.000000,00.000000
237.807,02.768184,-12.000000,10.000000,04.882280,00.000000,00.000000
237.815,02.848561,-12.000000,10.000000,04.882280,00.000000,00.000000
237.832,02.929324,-12.000000,10.000000,04.882280,00.000000,00.000000
237.847,03.002790,-12.000000,10.000000,04.882280,00.000000,00.000000
237.863,03.080540,-12.000000,10.000000,04.882280,00.000000,00.000000
237.883,03.178493,-12.000000,10.000000,04.882280,00.000000,00.000000
237.904,03.278608,-12.000000,10.000000,04.882280,00.000000,00.000000
237.910,03.308454,-12.000000,10.000000,04.882280,00.000000,00.000000
237.925,03.387055,-12.000000,10.000000,04.882280,00.000000,00.000000
237.942,03.468553,-12.000000,10.000000,04.882280,00.000000,00.000000
237.960,03.552464,-12.000000,10.000000,04.882280,00.000000,00.000000
237.977,03.634967,-12.000000,10.000000,04.882280,00.000000,00.000000
237.996,03.731502,-12.000000,10.000000,04.882280,00.000000,00.000000
238.014,03.816786,-12.000000,10.000000,04.882280,00.000000,00.000000
238.029,03.893710,-12.000000,10.000000,04.882280,00.000000,00.000000
