1761.337,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.345,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.350,00.017645,-12.000000,10.000000,-00.000001,00.000000,00.000000
1761.356,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.362,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.368,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.373,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.379,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.386,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.392,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.398,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.404,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.411,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.416,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.422,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.429,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.434,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.441,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.447,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.452,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.458,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.465,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.471,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.477,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.482,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.489,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
1761.494,00.017645,-12.000000,10.000000,00.000000,00.000000,00.000000
