141.937315,0.042007
141.96338,0.041992
141.996471,0.033997
142.029636,0.067001
142.062947,0.065994
142.103386,0.041000
142.132728,0.037003
142.167539,0.035004
142.199258,0.031998
142.229807,0.029999
142.266805,0.037003
142.296539,0.029007
142.329814,0.032990
142.370579,0.033005
142.396167,0.033005
142.429811,0.067001
142.462967,0.067001
142.496136,0.039001
142.529482,0.034012
142.563432,0.033997
142.596212,0.033997
142.629758,0.033997
142.671716,0.042007
142.697523,0.035004
142.729438,0.033005
142.762979,0.065994
142.796202,0.067001
142.830271,0.068008
142.871416,0.041000
142.896233,0.024994
142.936282,0.063995
142.968739,0.053009
142.997248,0.042007
143.0326,0.035004
143.065585,0.033005
143.103996,0.037994
143.129572,0.063995
143.166223,0.061996
143.199368,0.053009
143.23318,0.045990
143.267102,0.047012
143.303638,0.019989
143.329904,0.045990
143.363069,0.050003
143.396272,0.050003
143.435979,0.048004
143.468645,0.052002
143.4969,0.016998
143.529473,0.050003
143.563236,0.048996
143.59674,0.049988
143.630533,0.051010
143.662931,0.016006
143.696499,0.016006
143.729892,0.016006
143.763105,0.015991
143.796314,0.050003
143.830221,0.049988
143.86316,0.048996
143.896478,0.043991
143.92997,0.048996
143.962958,0.049011
143.996512,0.044006
144.032656,0.018997
144.063312,0.050003
144.096244,0.045990
144.131792,0.052002
144.162928,0.048996
144.196593,0.050003
144.233548,0.054001
144.262858,0.049988
144.296518,0.051010
144.333327,0.053986
144.363199,0.048996
144.396544,0.050995
144.433144,0.053009
144.462901,0.046005
144.496511,0.050003
144.53517,0.054993
144.56326,0.082993
144.596613,0.050995
144.633043,0.053009
144.663121,0.046997
144.696579,0.050003
144.733157,0.052994
144.763107,0.047989
144.796719,0.016998
144.835633,0.022003
144.863822,0.017014
144.896549,0.050003
144.933052,0.053009
144.963874,0.048004
144.996475,0.050995
145.034288,0.054001
145.063293,0.048004
145.09713,0.048996
145.130377,0.051010
145.163129,0.046997
145.196641,0.050003
145.229617,0.050003
145.263063,0.044998
145.297312,0.050003
145.337354,0.022003
145.363097,0.046997
145.396463,0.050003
145.429581,0.050003
145.463402,0.044998
145.498612,0.050995
145.53014,0.050003
145.563215,0.044998
145.60018,0.020004
145.630542,0.018005
145.663458,0.016998
145.698874,0.052002
145.729979,0.048004
145.76337,0.050003
145.801098,0.054001
145.829833,0.048996
145.86301,0.050003
145.899991,0.020004
145.929955,0.016998
145.963504,0.050995
145.999571,0.047989
146.030043,0.050003
146.063483,0.051010
146.101388,0.052002
146.130038,0.050003
146.163483,0.049988
146.200532,0.050003
146.229878,0.016006
146.263165,0.050003
146.299683,0.048996
146.330128,0.048996
146.363453,0.050003
146.400335,0.020996
146.43004,0.050003
146.46346,0.050003
146.500357,0.087006
146.530671,0.050995
146.564035,0.050003
146.596808,0.015991
146.630332,0.050003
146.663961,0.049988
146.697301,0.050003
146.730168,0.049011
146.763226,0.050003
146.796411,0.050003
146.829876,0.014999
146.863059,0.048004
146.896213,0.050003
146.929909,0.050003
146.963343,0.050003
146.996552,0.050003
147.029875,0.050003
147.062852,0.048996
147.09618,0.049988
147.129869,0.016998
147.163948,0.050995
147.196571,0.050003
147.229645,0.050003
147.262957,0.049988
147.296478,0.050003
147.329651,0.049988
147.363346,0.017014
147.396417,0.050003
147.429645,0.048996
147.463522,0.050003
147.496419,0.050003
147.530127,0.050003
147.563475,0.050003
147.59692,0.016998
147.629589,0.050003
147.664315,0.052002
147.696312,0.050003
147.730691,0.050003
147.762967,0.048996
147.796472,0.050003
147.830121,0.048996
147.86335,0.017014
147.89677,0.016998
147.929912,0.016998
147.963452,0.050995
147.996952,0.050003
148.030093,0.050003
148.063035,0.046997
148.096461,0.049988
148.129759,0.015991
