653.4420,0.000000,-12.000000,10.000000,0,653.442,0.000000,-12.000000,10.000000
653.4670,0.000000,-12.000000,10.000000,0,653.467,0.000000,-12.000000,10.000000
653.4980,0.000000,-12.000000,10.000000,0,653.498,0.000000,-12.000000,10.000000
653.5320,0.123792,-12.000000,10.000000,0.064,0.0009765625,0.030312,-12.000000,10.000000
653.5650,0.181272,-12.000000,10.000000,0.042,0,0.177780,-12.000000,10.000000
653.5990,0.433422,-12.000000,10.000000,0.042,0,0.291279,-12.000000,10.000000
653.6320,0.546234,-12.000000,10.000000,0.042,0.03302002,0.291279,-12.000000,10.000000
653.6660,0.750619,-12.000000,10.000000,0.076,0,0.431955,-12.000000,10.000000
653.6990,0.958427,-12.000000,10.000000,0.042,0,0.756668,-12.000000,10.000000
653.7320,1.118141,-12.000000,10.000000,0.042,0,0.916382,-12.000000,10.000000
653.7660,1.280152,-12.000000,10.000000,0.042,0,1.078393,-12.000000,10.000000
653.8000,1.438875,-12.000000,10.000000,0.042,0,1.237116,-12.000000,10.000000
653.8340,1.601306,-12.000000,10.000000,0.042,0,1.399547,-12.000000,10.000000
653.8680,1.770158,-12.000000,10.000000,0.043,0,1.563595,-12.000000,10.000000
653.9010,1.923563,-12.000000,10.000000,0.042,0.0009765625,1.721803,-12.000000,10.000000
653.9400,2.086708,-12.000000,10.000000,0.042,0.005981445,1.884949,-12.000000,10.000000
653.9680,2.251497,-12.000000,10.000000,0.043,0.001037598,2.044934,-12.000000,10.000000
654.0010,2.411624,-12.000000,10.000000,0.043,0.03399658,2.044934,-12.000000,10.000000
654.0340,2.545686,-12.000000,10.000000,0.038,0,2.363142,-12.000000,10.000000
654.0670,2.753778,-12.000000,10.000000,0.042,0,2.552019,-12.000000,10.000000
654.1010,2.894726,-12.000000,10.000000,0.042,0,2.692966,-12.000000,10.000000
654.1340,3.052831,-12.000000,10.000000,0.043,0,2.846267,-12.000000,10.000000
654.1680,3.208349,-12.000000,10.000000,0.042,0,3.006589,-12.000000,10.000000
654.2020,3.373864,-12.000000,10.000000,0.043,0,3.167301,-12.000000,10.000000
654.2350,3.534143,-12.000000,10.000000,0.043,0,3.327580,-12.000000,10.000000
654.2690,3.695089,-12.000000,10.000000,0.043,0,3.488525,-12.000000,10.000000
654.3020,3.857083,-12.000000,10.000000,0.043,0,3.650519,-12.000000,10.000000
654.3360,4.018714,-12.000000,10.000000,0.043,0,3.812151,-12.000000,10.000000
654.3690,4.181499,-12.000000,10.000000,0.043,0,3.974936,-12.000000,10.000000
654.4030,4.340789,-12.000000,10.000000,0.043,0,4.134226,-12.000000,10.000000
654.4360,4.501845,-12.000000,10.000000,0.043,0,4.295282,-12.000000,10.000000
