915.461381,0.092957
915.488119,0.077026
915.521314,0.083008
915.558432,0.085999
915.576405,0.104004
915.621315,0.082947
915.654899,0.078003
915.688137,0.082031
915.721599,0.083008
915.758021,0.085022
915.778157,0.071960
915.834123,0.081970
915.858184,0.080017
915.875708,0.098022
915.921233,0.082031
915.955457,0.080017
915.98806,0.078003
916.021504,0.083008
916.057904,0.085022
916.090512,0.085022
916.121129,0.081970
916.155209,0.081970
916.188058,0.082031
916.22164,0.083008
916.255013,0.082031
916.289307,0.083984
916.311042,0.104981
916.355062,0.080017
916.388206,0.076050
916.421876,0.083008
916.454871,0.083008
916.488792,0.082947
916.509288,0.070984
916.542521,0.068970
916.588224,0.079041
916.621489,0.078979
916.655107,0.081970
916.688399,0.115967
916.708553,0.070007
916.758749,0.086975
916.788908,0.080017
916.821354,0.079956
916.854751,0.083008
916.888128,0.082031
916.921538,0.083008
916.943065,0.065002
916.988608,0.082947
917.010938,0.104981
917.054898,0.082031
917.088145,0.114990
917.121915,0.082947
917.155397,0.081055
917.188135,0.080994
917.221357,0.080994
917.254985,0.083008
917.288623,0.082031
917.321678,0.083008
917.354831,0.082031
917.387981,0.082031
917.421442,0.082031
917.454809,0.083008
917.491862,0.085999
917.521328,0.083008
917.558767,0.085999
917.587994,0.081970
917.625343,0.086975
917.654661,0.083008
917.690527,0.085022
917.721419,0.083984
917.757301,0.119995
917.787974,0.081970
917.831582,0.093018
917.861524,0.090027
917.882855,0.077026
917.923815,0.091980
917.944975,0.077942
917.988856,0.081970
918.013439,0.069031
918.059478,0.085999
918.079214,0.065002
918.121239,0.107971
918.154612,0.065979
918.188155,0.098999
918.208037,0.085999
918.255032,0.066040
918.287928,0.065979
918.321605,0.066956
918.354792,0.065979
918.388219,0.066040
918.421473,0.100037
918.454961,0.065979
918.474876,0.085999
918.521497,0.099976
918.554662,0.098999
918.588322,0.067017
918.621327,0.066956
918.655219,0.067017
918.692501,0.066040
918.721472,0.065979
918.760652,0.067993
918.788073,0.065979
918.826617,0.065002
918.855247,0.093994
918.888124,0.098999
918.923367,0.068970
918.9549,0.099976
918.988103,0.098999
919.021792,0.065979
919.057335,0.069031
919.088498,0.067017
919.121438,0.063965
919.155189,0.065979
919.192395,0.070007
919.221801,0.065979
919.254723,0.098999
919.288618,0.096008
919.321495,0.099976
919.355058,0.065002
919.388285,0.067017
919.410337,0.088989
919.454813,0.065979
919.49027,0.068970
