2336.5590,0.000000,-12.000000,10.000000,0,2336.559,0.000000,-12.000000,10.000000
2336.5840,0.000000,-12.000000,10.000000,0.028,0.001953125,0.000000,-12.000000,10.000000
2336.6150,0.000000,-12.000000,10.000000,0.028,0.03295898,0.000000,-12.000000,10.000000
2336.6490,0.125723,-12.000000,10.000000,0.041,0.0009765625,0.037597,-12.000000,10.000000
2336.6820,0.197370,-12.000000,10.000000,0.041,0.03393555,0.037597,-12.000000,10.000000
2336.7160,0.421315,-12.000000,10.000000,0.019,0,0.345261,-12.000000,10.000000
2336.7490,0.585231,-12.000000,10.000000,0.019,0,0.497787,-12.000000,10.000000
2336.7830,0.772250,-12.000000,10.000000,0.018,0.0009765625,0.675604,-12.000000,10.000000
2336.8160,0.951222,-12.000000,10.000000,0.018,0.03393555,0.675604,-12.000000,10.000000
2336.8490,1.130194,-12.000000,10.000000,0.018,0.06713867,0.675604,-12.000000,10.000000
2336.8820,1.244318,-12.000000,10.000000,0.052,0,0.994520,-12.000000,10.000000
2336.9160,1.405744,-12.000000,10.000000,0.052,0,1.155947,-12.000000,10.000000
2336.9490,1.564445,-12.000000,10.000000,0.052,0,1.314647,-12.000000,10.000000
2336.9830,1.720621,-12.000000,10.000000,0.018,0.0009765625,1.634153,-12.000000,10.000000
2337.0160,1.886043,-12.000000,10.000000,0.019,0,1.794771,-12.000000,10.000000
2337.0580,2.047194,-12.000000,10.000000,0.019,0.009033203,1.955922,-12.000000,10.000000
2337.0820,2.207320,-12.000000,10.000000,0.019,0.03295898,1.955922,-12.000000,10.000000
2337.1170,2.366639,-12.000000,10.000000,0.052,0.0009765625,2.116842,-12.000000,10.000000
2337.1490,2.492970,-12.000000,10.000000,0.045,0,2.276799,-12.000000,10.000000
2337.1820,2.653097,-12.000000,10.000000,0.045,0.03295898,2.276799,-12.000000,10.000000
2337.2160,2.848957,-12.000000,10.000000,0.052,0,2.599159,-12.000000,10.000000
2337.2500,3.008732,-12.000000,10.000000,0.052,0.0009765625,2.758935,-12.000000,10.000000
2337.2830,3.163257,-12.000000,10.000000,0.018,0.0009765625,3.076789,-12.000000,10.000000
2337.3160,3.330654,-12.000000,10.000000,0.019,0,3.239382,-12.000000,10.000000
2337.3490,3.490781,-12.000000,10.000000,0.019,0.03320313,3.239382,-12.000000,10.000000
2337.3830,3.647240,-12.000000,10.000000,0.052,0.0009765625,3.397443,-12.000000,10.000000
2337.4160,3.808805,-12.000000,10.000000,0.052,0,3.559007,-12.000000,10.000000
2337.4490,3.971423,-12.000000,10.000000,0.052,0,3.721625,-12.000000,10.000000
2337.4830,4.122257,-12.000000,10.000000,0.051,0.0009765625,3.877264,-12.000000,10.000000
2337.5160,4.289403,-12.000000,10.000000,0.052,0,4.039606,-12.000000,10.000000
2337.5490,4.447347,-12.000000,10.099670,0.052,0,4.197375,-12.000000,10.038560
2337.5830,4.398254,-12.000000,10.189100,0.052,0,4.276376,-12.000000,10.097770
2337.6160,4.565193,-12.000000,10.299470,0.052,0,4.389747,-12.000000,10.176940
2337.6490,4.676702,-12.000000,10.426710,0.052,0,4.500544,-12.000000,10.273380
2337.6830,4.787602,-12.000000,10.568310,0.051,0.001220703,4.614245,-12.000000,10.390200
2337.7160,4.907524,-12.000000,10.701320,0.052,0,4.730666,-12.000000,10.513700
2337.7490,5.020895,-12.000000,10.821580,0.052,0.03295898,4.730666,-12.000000,10.513700
