D,3090.5150,0.000000,-12.000000,10.000000,0.000000,0.000000,0.000000,0.071000,true
D,3090.5380,0.024219,-12.000000,10.000000,1.210962,0.000000,0.000000,0.050000,true
D,3090.5690,0.024219,-12.000000,10.000000,1.210962,0.000000,0.000000,0.050000,false
D,3090.6020,0.270142,-12.000000,10.000000,6.767321,0.000000,0.000000,0.060000,true
D,3090.6360,0.417568,-12.000000,10.000000,4.901648,0.000000,0.000000,0.059000,true
D,3090.6700,0.581057,-12.000000,10.000000,4.882269,0.000000,0.000000,0.059000,true
D,3090.7020,0.747878,-12.000000,10.000000,4.882274,0.000000,0.000000,0.059000,true
D,3090.7360,0.747878,-12.000000,10.000000,4.882274,0.000000,0.000000,0.059000,false
D,3090.7700,0.907392,-12.000000,10.000000,4.882270,0.000000,0.000000,0.093000,true
D,3090.8030,1.071903,-12.000000,10.000000,4.882266,0.000000,0.000000,0.092000,true
D,3090.8370,1.239142,-12.000000,10.000000,4.882276,0.000000,0.000000,0.092000,true
D,3090.8710,1.567802,-12.000000,10.000000,4.882269,0.000000,0.000000,0.058000,true
D,3090.9030,1.567802,-12.000000,10.000000,4.882269,0.000000,0.000000,0.058000,false
D,3090.9370,1.731557,-12.000000,10.000000,4.882268,0.000000,0.000000,0.091000,true
D,3090.9710,1.894796,-12.000000,10.000000,4.882276,0.000000,0.000000,0.093000,true
D,3091.0030,2.218789,-12.000000,10.000000,4.882275,0.000000,0.000000,0.059000,true
D,3091.0380,2.381504,-12.000000,10.000000,4.882281,0.000000,0.000000,0.058000,true
D,3091.0710,2.545165,-12.000000,10.000000,4.882270,0.000000,0.000000,0.058000,true
D,3091.1030,2.710312,-12.000000,10.000000,4.882282,0.000000,0.000000,0.057000,true
D,3091.1380,2.710312,-12.000000,10.000000,4.882282,0.000000,0.000000,0.057000,false
D,3091.1710,2.877498,-12.000000,10.000000,4.882277,0.000000,0.000000,0.091000,true
D,3091.2030,3.041226,-12.000000,10.000000,4.882273,0.000000,0.000000,0.089000,true
D,3091.2380,3.207095,-12.000000,10.000000,4.882277,0.000000,0.000000,0.089000,true
D,3091.2710,3.369414,-12.000000,10.000000,4.882280,0.000000,0.000000,0.090000,true
D,3091.3040,3.532451,-12.000000,10.000000,4.882270,0.000000,0.000000,0.090000,true
D,3091.3380,3.860376,-12.000000,10.000000,4.882278,0.000000,0.000000,0.056000,true
D,3091.3720,4.024305,-12.000000,10.000000,4.882275,0.000000,0.000000,0.056000,true
D,3091.4050,4.024305,-12.000000,10.000000,4.882275,0.000000,0.000000,0.056000,false
D,3091.4390,4.190711,-12.000000,10.000000,4.882266,0.000000,0.000000,0.090000,true
D,3091.4740,4.353552,-12.000000,10.000000,4.882271,0.000000,0.000000,0.091000,true
D,3091.5060,4.512510,-12.000000,10.000000,4.882272,0.000000,0.000000,0.090000,true
D,3091.5390,4.678861,-12.000000,10.000000,4.882261,0.000000,0.000000,0.090000,true
D,3091.5730,4.841580,-12.000000,10.000000,4.882271,0.000000,0.000000,0.091000,true
D,3091.6060,5.167359,-12.000000,10.000000,4.882259,0.000000,0.000000,0.058000,true
D,3091.6400,5.329029,-12.000000,10.000000,4.882276,0.000000,0.000000,0.058000,true
D,3091.6730,5.329029,-12.000000,10.000000,4.882276,0.000000,0.000000,0.058000,false
D,3091.7070,5.489157,-12.000000,10.000000,4.882253,0.000000,0.000000,0.091000,true
D,3091.7400,5.654281,-12.000000,10.000000,4.882262,0.000000,0.000000,0.090000,true
D,3091.7750,5.985754,-12.000000,10.000000,4.882264,0.000000,0.000000,0.057000,true
D,3091.8080,6.151512,-12.000000,10.000000,4.882262,0.000000,0.000000,0.057000,true
D,3091.8410,6.315272,-12.000000,10.000000,4.882272,0.000000,0.000000,0.057000,true
D,3091.8750,6.315272,-12.000000,10.000000,4.882272,0.000000,0.000000,0.057000,false
D,3091.9080,6.474302,-12.000000,10.000000,4.882263,0.000000,0.000000,0.091000,true
D,3091.9420,6.638111,-12.000000,10.000000,4.882252,0.000000,0.000000,0.090000,true
D,3091.9760,6.802390,-12.000000,10.000000,4.882266,0.000000,0.000000,0.092000,true
D,3092.0100,6.963593,-12.000000,10.000000,4.882274,0.000000,0.000000,0.091000,true
D,3092.0420,7.129053,-12.000000,10.000000,4.882255,0.000000,0.000000,0.091000,true
D,3092.0760,7.455164,-12.000000,10.000000,4.882262,0.000000,0.000000,0.057000,true
D,3092.1100,7.622153,-12.000000,10.000000,4.882272,0.000000,0.000000,0.058000,true
D,3092.1430,7.784458,-12.000000,10.000000,4.882260,0.000000,0.000000,0.057000,true
D,3092.1770,7.784458,-12.000000,10.000000,4.882260,0.000000,0.000000,0.057000,false
D,3092.2110,7.949013,-12.000000,10.000000,4.882259,0.000000,0.000000,0.093000,true
D,3092.2430,8.109088,-12.000000,10.000000,4.882261,0.000000,0.000000,0.091000,true
D,3092.2770,8.275505,-12.000000,10.000000,4.882287,0.000000,0.000000,0.091000,true
D,3092.3110,8.437874,-12.000000,10.000000,4.882302,0.000000,0.000000,0.092000,true
D,3092.3440,8.601793,-12.000000,10.000000,4.882289,0.000000,0.000000,0.092000,true
D,3092.3780,8.934366,-12.000000,10.000000,4.882275,0.000000,0.000000,0.058000,true
D,3092.4120,9.091693,-12.000000,10.000000,4.882314,0.000000,0.000000,0.058000,true
D,3092.4450,9.091693,-12.000000,10.000000,4.882314,0.000000,0.000000,0.058000,false
D,3092.4790,9.256573,-12.000000,10.000000,4.882275,0.000000,0.000000,0.091000,true
D,3092.5120,9.419488,-12.000000,10.000000,4.882277,0.000000,0.000000,0.092000,true
D,3092.5450,9.582014,-12.000000,10.000000,4.882307,0.000000,0.000000,0.090000,true
D,3092.5780,9.915673,-12.000000,10.000000,4.882293,0.000000,0.000000,0.058000,true
D,3092.6130,10.075180,-12.000000,10.000000,4.882289,0.000000,0.000000,0.057000,true
D,3092.6460,10.075180,-12.000000,10.000000,4.882289,0.000000,0.000000,0.057000,false
D,3092.6790,10.106370,-12.000000,10.000000,0.922157,0.000000,0.000000,0.091000,true
D,3092.7140,10.044370,-12.000000,10.000000,-1.849784,0.000000,0.000000,0.092000,true
D,3092.7460,9.917323,-12.000000,10.000000,-3.894524,0.000000,0.000000,0.091000,true
D,3092.7800,9.747262,-12.000000,10.000000,-4.978093,0.000000,0.000000,0.092000,true
D,3092.8140,9.424253,-12.000000,10.000000,-4.882264,0.000000,0.000000,0.059000,true
D,3092.8470,9.259804,-12.000000,10.000000,-4.882305,0.000000,0.000000,0.058000,true
D,3092.8800,9.092552,-12.000000,10.000000,-4.882288,0.000000,0.000000,0.059000,true
D,3092.9130,8.934165,-12.000000,10.000000,-4.882285,0.000000,0.000000,0.058000,true
D,3092.9480,8.934165,-12.000000,10.000000,-4.882285,0.000000,0.000000,0.058000,false
D,3092.9810,8.769065,-12.000000,10.000000,-4.882278,0.000000,0.000000,0.093000,true
D,3093.0160,8.605883,-12.000000,10.000000,-4.882305,0.000000,0.000000,0.093000,true
D,3093.0480,8.446011,-12.000000,10.000000,-4.882290,0.000000,0.000000,0.093000,true
D,3093.0820,8.280905,-12.000000,10.000000,-4.882274,0.000000,0.000000,0.094000,true
D,3093.1160,7.956150,-12.000000,10.000000,-4.882286,0.000000,0.000000,0.060000,true
D,3093.1500,7.789096,-12.000000,10.000000,-4.882269,0.000000,0.000000,0.060000,true
D,3093.1840,7.789096,-12.000000,10.000000,-4.882269,0.000000,0.000000,0.060000,false
D,3093.2160,7.626712,-12.000000,10.000000,-4.882263,0.000000,0.000000,0.094000,true
D,3093.2500,7.461300,-12.000000,10.000000,-4.882260,0.000000,0.000000,0.092000,true
D,3093.2830,7.293775,-12.000000,10.000000,-4.882269,0.000000,0.000000,0.093000,true
D,3093.3170,6.971416,-12.000000,10.000000,-4.882252,0.000000,0.000000,0.059000,true
D,3093.3510,6.801953,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.059000,true
D,3093.3840,6.801953,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.059000,false
D,3093.4170,6.639934,-12.000000,10.000000,-4.882260,0.000000,0.000000,0.093000,true
D,3093.4510,6.478771,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.092000,true
D,3093.4830,6.478771,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.092000,false
D,3093.5170,5.985757,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.058000,true
D,3093.5510,5.826323,-12.000000,10.000000,-4.882252,0.000000,0.000000,0.058000,true
D,3093.5850,5.660062,-12.000000,10.000000,-4.882267,0.000000,0.000000,0.059000,true
D,3093.6190,5.660062,-12.000000,10.000000,-4.882267,0.000000,0.000000,0.059000,false
D,3093.6530,5.494268,-12.000000,10.000000,-4.882265,0.000000,0.000000,0.094000,true
D,3093.6860,5.334830,-12.000000,10.000000,-4.882264,0.000000,0.000000,0.093000,true
D,3093.7200,5.006444,-12.000000,10.000000,-4.882276,0.000000,0.000000,0.060000,true
D,3093.7530,5.006444,-12.000000,10.000000,-4.882276,0.000000,0.000000,0.060000,false
D,3093.7870,4.843550,-12.000000,10.000000,-4.882262,0.000000,0.000000,0.092000,true
D,3093.8190,4.678937,-12.000000,10.000000,-4.882262,0.000000,0.000000,0.093000,true
D,3093.8530,4.516807,-12.000000,10.000000,-4.882268,0.000000,0.000000,0.093000,true
D,3093.8880,4.354966,-12.000000,10.000000,-4.882256,0.000000,0.000000,0.093000,true
D,3093.9210,4.189327,-12.000000,10.000000,-4.882259,0.000000,0.000000,0.093000,true
D,3093.9540,4.026222,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.094000,true
D,3093.9870,3.699020,-12.000000,10.000000,-4.882271,0.000000,0.000000,0.060000,true
D,3094.0210,3.536515,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.061000,true
D,3094.0550,3.376350,-12.000000,10.000000,-4.882278,0.000000,0.000000,0.061000,true
D,3094.0890,3.210185,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.060000,true
D,3094.1210,3.210185,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.060000,false
D,3094.1550,3.047076,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.094000,true
D,3094.1890,2.886704,-12.000000,10.000000,-4.882276,0.000000,0.000000,0.094000,true
D,3094.2220,2.721154,-12.000000,10.000000,-4.882278,0.000000,0.000000,0.094000,true
D,3094.2560,2.392211,-12.000000,10.000000,-4.882278,0.000000,0.000000,0.060000,true
D,3094.2950,2.223908,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.060000,true
D,3094.3230,2.065035,-12.000000,10.000000,-4.882281,0.000000,0.000000,0.061000,true
D,3094.3560,1.903316,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.061000,true
D,3094.3910,1.903316,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.061000,false
D,3094.4240,1.739416,-12.000000,10.000000,-4.882267,0.000000,0.000000,0.094000,true
D,3094.4570,1.412262,-12.000000,10.000000,-4.882265,0.000000,0.000000,0.055000,true
D,3094.4900,1.412262,-12.000000,10.000000,-4.882265,0.000000,0.000000,0.055000,false
D,3094.5230,1.218648,-12.000000,10.000000,-4.882271,0.000000,0.000000,0.094000,true
D,3094.5570,1.082422,-12.000000,10.000000,-4.882273,0.000000,0.000000,0.094000,true
D,3094.5910,0.922972,-12.000000,10.000000,-4.882268,0.000000,0.000000,0.094000,true
D,3094.6240,0.591452,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.061000,true
D,3094.6580,0.432084,-12.000000,10.000000,-4.882268,0.000000,0.000000,0.060000,true
D,3094.6910,0.266174,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.060000,true
D,3094.7230,0.102510,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.060000,true
D,3094.7570,-0.057611,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.060000,true
D,3094.7910,-0.057611,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.060000,false
D,3094.8240,-0.221853,-12.000000,10.000000,-4.882270,0.000000,0.000000,0.094000,true
D,3094.8580,-0.384003,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.093000,true
D,3094.8910,-0.555034,-12.000000,10.000000,-4.882271,0.000000,0.000000,0.093000,true
D,3094.9250,-0.715325,-12.000000,10.000000,-4.882268,0.000000,0.000000,0.092000,true
D,3094.9580,-0.882564,-12.000000,10.000000,-4.882268,0.000000,0.000000,0.092000,true
D,3094.9920,-1.205358,-12.000000,10.000000,-4.882271,0.000000,0.000000,0.059000,true
D,3095.0250,-1.373312,-12.000000,10.000000,-4.882269,0.000000,0.000000,0.059000,true
D,3095.0590,-1.535788,-12.000000,10.000000,-4.882273,0.000000,0.000000,0.059000,true
D,3095.0920,-1.535788,-12.000000,10.000000,-4.882273,0.000000,0.000000,0.059000,false
D,3095.1240,-1.697189,-12.000000,10.000000,-4.882271,0.000000,0.000000,0.092000,true
D,3095.1590,-1.861560,-12.000000,10.000000,-4.882267,0.000000,0.000000,0.093000,true
D,3095.1920,-2.023774,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.093000,true
D,3095.2250,-2.185575,-12.000000,10.000000,-4.882269,0.000000,0.000000,0.092000,true
D,3095.2590,-2.354217,-12.000000,10.000000,-4.882282,0.000000,0.000000,0.092000,true
D,3095.2920,-2.514223,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.093000,true
D,3095.3260,-2.676172,-12.000000,10.000000,-4.882274,0.000000,0.000000,0.092000,true
D,3095.3590,-3.003492,-12.000000,10.000000,-4.882280,0.000000,0.000000,0.059000,true
D,3095.3930,-3.167186,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.059000,true
D,3095.4250,-3.167186,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.059000,false
D,3095.4600,-3.333200,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.091000,true
D,3095.4930,-3.494282,-12.000000,10.000000,-4.882279,0.000000,0.000000,0.092000,true
D,3095.5270,-3.657739,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.092000,true
D,3095.5600,-3.822153,-12.000000,10.000000,-4.882272,0.000000,0.000000,0.092000,true
D,3095.5940,-4.146556,-12.000000,10.000000,-4.882255,0.000000,0.000000,0.059000,true
D,3095.6280,-4.146556,-12.000000,10.000000,-4.882255,0.000000,0.000000,0.059000,false
D,3095.6600,-4.312683,-12.000000,10.000000,-4.882260,0.000000,0.000000,0.091000,true
D,3095.6940,-4.480813,-12.000000,10.000000,-4.882275,0.000000,0.000000,0.092000,true
D,3095.7280,-4.638475,-12.000000,10.000000,-4.882262,0.000000,0.000000,0.092000,true
D,3095.7600,-4.803426,-12.000000,10.000000,-4.882254,0.000000,0.000000,0.092000,true
D,3095.7940,-4.966667,-12.000000,10.000000,-4.882277,0.000000,0.000000,0.092000,true
D,3095.8280,-5.127698,-12.000000,10.000000,-4.882265,0.000000,0.000000,0.092000,true
D,3095.8610,-5.154171,-12.000000,10.000000,-0.788524,0.000000,0.000000,0.092000,true
D,3095.8950,-5.091266,-12.000000,10.000000,1.865063,0.000000,0.000000,0.092000,true
D,3095.9290,-4.787192,-12.000000,10.000000,5.046083,0.000000,0.000000,0.059000,true
D,3095.9620,-4.624840,-12.000000,10.000000,4.882270,0.000000,0.000000,0.059000,true
D,3095.9960,-4.624840,-12.000000,10.000000,4.882270,0.000000,0.000000,0.059000,false
D,3096.0300,-4.463758,-12.000000,10.000000,4.882272,0.000000,0.000000,0.093000,true
D,3096.0630,-4.298522,-12.000000,10.000000,4.882255,0.000000,0.000000,0.093000,true
D,3096.0970,-3.970283,-12.000000,10.000000,4.882254,0.000000,0.000000,0.059000,true
D,3096.1320,-3.802951,-12.000000,10.000000,4.882275,0.000000,0.000000,0.059000,true
D,3096.1640,-3.640747,-12.000000,10.000000,4.882275,0.000000,0.000000,0.060000,true
D,3096.1980,-3.477758,-12.000000,10.000000,4.882282,0.000000,0.000000,0.060000,true
D,3096.2320,-3.477758,-12.000000,10.000000,4.882282,0.000000,0.000000,0.060000,false
D,3096.2650,-3.318424,-12.000000,10.000000,4.882273,0.000000,0.000000,0.093000,true
D,3096.2990,-3.145167,-12.000000,10.000000,4.882277,0.000000,0.000000,0.094000,true
D,3096.3320,-2.828945,-12.000000,10.000000,4.882273,0.000000,0.000000,0.060000,true
D,3096.3650,-2.828945,-12.000000,10.000000,4.882273,0.000000,0.000000,0.060000,false
D,3096.3990,-2.661894,-12.000000,10.000000,4.882278,0.000000,0.000000,0.094000,true
D,3096.4320,-2.499279,-12.000000,10.000000,4.882280,0.000000,0.000000,0.095000,true
D,3096.4670,-2.339266,-12.000000,10.000000,4.882269,0.000000,0.000000,0.093000,true
D,3096.5000,-2.172504,-12.000000,10.000000,4.882281,0.000000,0.000000,0.094000,true
D,3096.5340,-2.009422,-12.000000,10.000000,4.882274,0.000000,0.000000,0.094000,true
D,3096.5680,-1.845678,-12.000000,10.000000,4.882269,0.000000,0.000000,0.095000,true
D,3096.6010,-1.517439,-12.000000,10.000000,4.882272,0.000000,0.000000,0.062000,true
D,3096.6350,-1.354219,-12.000000,10.000000,4.882271,0.000000,0.000000,0.060000,true
D,3096.6680,-1.186424,-12.000000,10.000000,4.882269,0.000000,0.000000,0.060000,true
D,3096.7020,-1.023621,-12.000000,10.000000,4.882274,0.000000,0.000000,0.061000,true
D,3096.7350,-0.864874,-12.000000,10.000000,4.882266,0.000000,0.000000,0.060000,true
D,3096.7690,-0.864874,-12.000000,10.000000,4.882266,0.000000,0.000000,0.060000,false
D,3096.8020,-0.696206,-12.000000,10.000000,4.882268,0.000000,0.000000,0.093000,true
D,3096.8360,-0.533407,-12.000000,10.000000,4.882276,0.000000,0.000000,0.094000,true
D,3096.8690,-0.204929,-12.000000,10.000000,4.882271,0.000000,0.000000,0.060000,true
D,3096.9020,-0.043463,-12.000000,10.000000,4.882275,0.000000,0.000000,0.060000,true
