2701.921000,0.000000,10.000000,0.000000,0.000000
2702.025000,0.026793,10.000000,0.000000,0.000000
2702.041000,0.080380,10.000000,2.466153,0.000000
2702.075000,0.160759,10.000000,3.073310,0.000000
2702.124000,0.267932,10.000000,3.918880,0.000000
2702.140000,0.401899,10.000000,4.788393,0.000000
2702.174000,0.562025,10.000000,5.517197,0.000000
2702.207000,0.722152,10.000000,4.847976,0.000000
2702.240000,0.882278,10.000000,4.702874,0.000000
2702.274000,1.042404,10.000000,4.839591,0.000000
2702.307000,1.202531,10.000000,4.861947,0.000000
2702.340000,1.362657,10.000000,4.723208,0.000000
2702.374000,1.522783,10.000000,4.862232,0.000000
2702.407000,1.682909,10.000000,4.851508,0.000000
2702.440000,1.843036,10.000000,4.701092,0.000000
2702.474000,2.003162,10.000000,4.848589,0.000000
2702.507000,2.163289,10.000000,4.860554,0.000000
2702.549000,2.323415,10.000000,4.725467,0.000000
2702.574000,2.483541,10.000000,4.842614,0.000000
2702.607000,2.643668,10.000000,4.821583,0.000000
2702.640000,2.803794,10.000000,4.727883,0.000000
2702.674000,2.963921,10.000000,4.902264,0.000000
2702.707000,3.124047,10.000000,4.681823,0.000000
2702.740000,3.284174,10.000000,4.817017,0.000000
2702.774000,3.444300,10.000000,4.862160,0.000000
2702.807000,3.604427,10.000000,4.855787,0.000000
2702.840000,3.764553,10.000000,4.719460,0.000000
2702.874000,3.924680,10.000000,4.850738,0.000000
2702.907000,4.084870,10.022650,4.698563,1.212026
2702.940000,4.196633,10.066490,2.240164,1.859684
2702.974000,4.308807,10.130650,3.380651,2.478739
2703.007000,4.421412,10.214470,3.423929,3.035127
2703.040000,4.534429,10.317460,3.342443,3.504131
2703.074000,4.647655,10.430690,3.444358,3.696354
2703.107000,4.760882,10.543920,3.404182,3.404153
2703.140000,4.874108,10.657140,3.336261,3.336275
2703.174000,4.987334,10.770370,3.437240,3.437297
2703.207000,5.100560,10.883600,3.436704,3.436719
2703.240000,5.213787,10.996820,3.311649,3.311635
2703.274000,5.327013,11.110050,3.433970,3.433970
2703.309000,5.440240,11.223280,3.431959,3.431973
2703.340000,5.553465,11.336500,3.341094,3.341136
2703.374000,5.666692,11.449730,3.436183,3.436198
2703.407000,5.779917,11.562960,3.318778,3.318806
2703.440000,5.893144,11.676180,3.434303,3.434317
2703.474000,6.006370,11.789410,3.428255,3.428270
2703.507000,6.119597,11.902640,3.434476,3.434433
2703.541000,6.232823,12.015860,3.339675,3.339703
2703.574000,6.346050,12.129090,3.437268,3.437297
2703.607000,6.459277,12.242320,3.405776,3.405733
2703.640000,6.572503,12.355540,3.341361,3.341389
2703.674000,6.572502,12.495560,-2.848626,4.932292
2703.707000,6.572502,12.655690,0.000000,5.202310
2703.740000,6.572502,12.815820,0.000000,4.821318
2703.774000,6.572502,12.975940,0.000000,4.853935
2703.807000,6.572502,13.136070,0.000000,4.718609
2703.840000,6.572502,13.296200,0.000000,4.859664
2703.874000,6.572502,13.456320,0.000000,4.855816
2703.907000,6.572502,13.616450,0.000000,4.691797
2703.941000,6.572502,13.776580,0.000000,4.883362
2703.974000,6.572502,13.936700,0.000000,4.841551
2704.007000,6.572502,14.096830,0.000000,4.759021
2704.041000,6.572502,14.256960,0.000000,4.824016
2704.074000,6.572502,14.417080,0.000000,4.859549
2704.107000,6.572502,14.577210,0.000000,4.685017
2704.141000,6.572502,14.737340,0.000000,4.887384
2704.174000,6.572502,14.897460,0.000000,4.852344
2704.208000,6.572502,15.057590,0.000000,4.717794
2704.241000,6.572502,15.217720,0.000000,4.803366
2704.274000,6.572502,15.377840,0.000000,4.883623
2704.308000,6.572502,15.537970,0.000000,4.717092
2704.341000,6.572502,15.698100,0.000000,4.855237
2704.375000,6.572502,15.858220,0.000000,4.727968
2704.407000,6.572502,16.018350,0.000000,4.810288
2704.441000,6.572502,16.178480,0.000000,4.878260
2704.474000,6.572502,16.338600,0.000000,4.790567
2704.507000,6.572502,16.498730,0.000000,4.768981
2704.541000,6.572502,16.658850,0.000000,4.864410
2704.574000,6.594790,16.547410,1.243403,-10.298960
2704.608000,6.593602,16.466090,-0.610812,-1.641797
2704.641000,6.571420,16.414340,-1.206814,-0.814873
2704.674000,6.531239,16.389590,-1.678024,-0.065104
2704.707000,6.474025,16.388530,-2.106087,0.554519
2704.741000,6.399541,16.409290,-2.681081,1.176528
2704.774000,6.307445,16.450920,-3.154465,1.745335
2704.807000,6.197477,16.512910,-3.784013,2.395602
2704.841000,6.084918,16.594640,-3.442573,2.940367
2704.874000,5.971946,16.695570,-3.379225,3.509144
2704.907000,5.858719,16.808790,-3.415958,3.720473
2704.941000,5.745492,16.922020,-3.429948,3.429919
2704.974000,5.632265,17.035250,-3.424508,3.424479
2705.007000,5.519039,17.148470,-3.336865,3.336837
2705.041000,5.405811,17.261700,-3.439974,3.439930
2705.074000,5.292585,17.374920,-3.422512,3.422512
2705.107000,5.179359,17.488150,-3.323619,3.323716
2705.141000,5.066134,17.601380,-3.428761,3.428819
2705.174000,4.952908,17.714610,-3.436979,3.437037
2705.207000,4.839681,17.827830,-3.337455,3.337399
2705.240000,4.726455,17.941060,-3.416418,3.416475
2705.274000,4.613229,18.054290,-3.429254,3.429282
2705.307000,4.500002,18.167510,-3.338045,3.338017
2705.341000,4.386775,18.280740,-3.432972,3.432928
2705.374000,4.273548,18.393970,-3.434013,3.433970
2705.407000,4.160322,18.507190,-3.318555,3.318638
2705.441000,4.047095,18.620420,-3.442571,3.442535
2705.474000,3.933868,18.733650,-3.429311,3.429282
